T[s],ecef_x[m],ecef_y[m],ecef_z[m],ecef_vx[m/s],ecef_vy[m/s],ecef_vz[m/s],lon[deg],lat[deg],alt[m],azimuth[deg],back_azimuth[deg],distance_2d[m],elevation[deg],distance_3d[m],East[m],North[m]
30.0,-3784376,2804666,4288243,-75,48,78,143.45722102315383,42.505758707453246,1563.8817827142775,125.75060035350678,-54.24890684002051,73.86619367919324,87.29578146299039,1565.6252568460432,59.94742873555671,-43.15692709922055
30.3,-3784404,2804683,4288276,-77,49,80,143.45725768227766,42.50577931085443,1610.2248102668673,122.98796467016831,-57.011517753904315,75.0615219899074,87.33105757589257,1611.9733780935744,62.96047528532069,-40.86821057115023
30.4,-3784421,2804693,4288293,-78,49,80,143.45728308048243,42.505772842214334,1636.1694335713983,122.59175888808512,-57.40770637529317,77.20556675175393,87.2984006004144,1637.9899617796227,65.04799705581244,-41.58674808742019
30.8,-3784437,2804704,4288312,-78,50,81,143.45729146367614,42.50578090804723,1663.3120532743633,121.75722476911116,-58.24223482997914,77.31166443940374,87.33877584063835,1665.1078283481131,65.73701545388288,-40.69076378746078
30.8,-3784437,2804704,4288312,-78,50,81,143.45729146367614,42.50578090804723,1663.3120532743633,121.75722476911116,-58.24223482997914,77.31166443940374,87.33877584063835,1665.1078283481131,65.73701545388288,-40.69076378746078
30.9,-3784454,2804714,4288326,-79,50,82,143.45731686152988,42.50575453505731,1687.2296843212098,122.74649462167346,-57.25294781706651,80.64056510845515,87.26365014143617,1689.155679147325,67.82453012005253,-43.62033763057183
31.2,-3784485,2804735,4288357,-81,51,83,143.45733615732712,42.505732729561956,1735.7540400298312,123.55778239552231,-56.44164700580694,83.29306087595916,87.25267366749195,1737.7513692902007,69.41050426013699,-46.0425443306486
31.3,-3784487,2804735,4288354,-81,51,83,143.45735064201773,42.505703054428885,1734.9116179095581,124.94744237168581,-55.05197724298522,86.13268823930527,87.15778554695126,1737.048405180722,70.6010561374251,-49.33893853346973
31.7,-3784518,2804756,4288393,-82,52,85,143.45736993738686,42.505734327088575,1788.8412856971845,122.43045126117936,-57.56895531608146,85.5251852184598,87.26275125515318,1790.8846145749892,72.1869362889329,-45.86505789671912
31.8,-3784537,2804766,4288407,-83,53,86,143.45740981888625,42.505698184015515,1813.94349164702,123.4634403196674,-56.53593931120784,90.45969480481104,87.1450772263129,1816.1976619500317,75.46490003784173,-49.87990824428321
32.3,-3784569,2804786,4288445,-85,54,88,143.45744612778012,42.505721556944415,1867.350832425058,121.07856572815798,-58.92078936987352,91.59695872680284,87.19178849908396,1869.5959815442898,78.44915500230718,-47.283537594215645
32.6,-3784603,2804810,4288482,-86,55,89,143.45745783241568,42.50571404210739,1923.022878428921,121.21328738607815,-58.78605980356913,92.85207119615664,87.23565263749707,1925.2632282590528,79.41118626970012,-48.11829818951552
32.7,-3784602,2804807,4288484,-86,55,89,143.45747990622732,42.50574305816954,1922.465073917061,118.9303950311432,-61.068937243784134,92.8069974284076,87.23619202653758,1924.7038990978865,81.2254289926906,-44.895082766711035
33.1,-3784638,2804832,4288517,-88,56,89,143.45749632266512,42.505695614167784,1977.0579853840172,121.27924514016829,-58.720076043025244,96.61858788669552,87.2021879794644,1979.4174469009633,82.57478290032556,-50.1652943197108
33.2,-3784637,2804829,4288514,-88,56,91,143.45751839630475,42.50569145745471,1973.1218624617904,120.9605514464198,-59.03875482238455,98.41040138291794,87.14471145643509,1975.5744711918687,84.38905517397006,-50.62701321618383
33.5,-3784674,2804852,4288555,-89,57,93,143.45756159783474,42.5056994456022,2032.83447438851,119.4929173818015,-60.506359697126754,101.03190701569027,87.15473995333501,2035.343569645586,87.93984497826385,-49.7396210321913
33.6,-3784674,2804852,4288555,-89,57,93,143.45756159783474,42.5056994456022,2032.83447438851,119.4929173818015,-60.506359697126754,101.03190701569027,87.15473995333501,2035.343569645586,87.93984497826385,-49.7396210321913
33.7,-3784689,2804865,4288570,-90,57,94,143.45754319386683,42.50567861782988,2057.560051685199,121.05964932662911,-58.93964018738326,100.89205179023074,87.19276121764695,2060.0321775169537,86.42722308898118,-52.053253727025364
34.0,-3784729,2804888,4288612,-92,58,96,143.45760812017957,42.50567858486992,2119.7251885477453,119.56593304581217,-60.433312599679496,105.50107611182665,87.15067663394392,2122.349017486174,91.76361894203747,-52.05684680629419
34.5,-3784767,2804912,4288651,-93,59,97,143.45764879007038,42.50566479883487,2179.1177127175033,119.39932175308914,-60.59989641323091,109.16462363139836,87.13212011590508,2181.8503433855744,95.10636215796058,-53.58819767135017
34.6,-3784767,2804912,4288645,-93,59,97,143.45764879007038,42.50562499303489,2175.0637356629595,121.38100976972332,-58.61820839689305,111.40191145001212,87.06800002226416,2177.91474582244,95.10642249603681,-58.009949790718515
34.9,-3784806,2804936,4288695,-95,60,99,143.45769670089442,42.50567929913396,2242.480842310004,117.69003763637167,-62.30914815811144,111.85439351217516,87.1444672032915,2245.268744154107,99.04420615105849,-51.97740447428248
35.1,-3784823,2804949,4288711,-95,61,100,143.4576927803207,42.50565533626129,2269.0666564088315,118.96303934063724,-61.03614910303055,112.83388357406368,87.15319757701398,2271.8703696533303,98.72200573587082,-54.639279514759764
35.4,-3784864,2804973,4288754,-97,62,102,143.45775517322275,42.50565343229567,2332.9387013958767,117.84173624254322,-62.157410044368675,117.4455613472599,87.11803016874043,2335.8930721141437,103.85018158322325,-54.8507034166796
35.5,-3784863,2804973,4288750,-97,62,102,143.45774793163113,42.50563178073674,2329.6437616935,119.00876167841601,-60.99038950156904,118.0670555284819,87.09871471828279,2332.6336801989733,103.25501916638844,-57.25583479536725
36.0,-3784902,2805001,4288788,-98,63,102,143.45775675522432,42.505591995511956,2390.7087065139785,120.67404178137494,-59.3251034371321,120.89560152057824,87.10507921712669,2393.763535913429,103.9803106481423,-61.67529055090267
36.3,-3784940,2805024,4288835,-100,64,106,143.45780719310804,42.50563490316581,2455.067591816187,117.75878541482918,-62.24032572416502,122.1876235333161,87.15076547803227,2458.106323113557,108.12581145440966,-56.908911798107994
36.5,-3784964,2805039,4288857,-101,64,106,143.45783441969354,42.50560931061845,2490.7312991628423,118.43147340162638,-61.56761934151051,125.50064105350198,87.1154732886688,2493.891099373479,110.36365393277727,-59.75177650452012
36.8,-3784982,2805051,4288878,-102,65,107,143.45784751109994,42.50561725403112,2520.848770838231,117.84581205809175,-62.15327183955969,126.03332206200339,87.1378014635317,2523.9974096077444,111.43964430257542,-58.86938039167851
36.9,-3785005,2805065,4288898,-103,65,108,143.45787726688297,42.50558689898916,2554.12992033083,118.65773375377674,-61.341330039177464,129.78387831276672,87.09111179200569,2557.4251709481305,113.88537641937609,-62.24127334590815
37.3,-3785045,2805089,4288947,-104,67,110,143.45793241385505,42.50562968353819,2621.463661700487,115.89526433571689,-64.10376219592322,131.63486489814477,87.12534917235851,2624.7665548145187,118.41791870322997,-57.48855700700832
37.7,-3785087,2805118,4288990,-106,68,112,143.45795318777198,42.50560479474704,2688.122735634446,116.63771296115418,-63.36129953449108,134.38961338719568,87.13794608231139,2691.479966490774,120.12540860722879,-60.25325213883684
37.8,-3785087,2805118,4288990,-106,68,112,143.45795318777198,42.50560479474704,2688.122735634446,116.63771296115418,-63.36129953449108,134.38961338719568,87.13794608231139,2691.479966490774,120.12540860722879,-60.25325213883684
37.8,-3785112,2805132,4289011,-107,68,113,143.45799742436824,42.505571304863835,2723.2641329811886,117.33484610739771,-62.664136499416045,139.31784599951135,87.07139249841809,2726.825443660765,123.76135439556171,-63.97334892062271
38.2,-3785129,2805145,4289037,-108,69,114,143.45799350273035,42.505613681327375,2756.6065709916875,115.6467969063335,-64.35218834978664,136.92931473567907,87.1562758537924,2760.005330514514,123.43894488449031,-59.26604525178326
38.3,-3785129,2805145,4289037,-108,69,114,143.45799350273035,42.505613681327375,2756.6065709916875,115.6467969063335,-64.35218834978664,136.92931473567907,87.1562758537924,2760.005330514514,123.43894488449031,-59.26604525178326
38.3,-3785154,2805159,4289055,-109,69,115,143.45803773861562,42.50556029073392,2789.7209840053692,117.16045167648444,-62.8385036914887,142.8238172465562,87.06921817207477,2793.374627824339,127.07487379560304,-65.19677310043222
38.7,-3785196,2805187,4289101,-111,70,117,143.4580682814151,42.50555892406784,2857.968104270287,116.76135219654014,-63.23758253473005,145.13017157787556,87.09296624211325,2861.6506515870383,129.585242100443,-65.34854039680744
38.8,-3785196,2805186,4289105,-111,70,117,143.45807805201042,42.50558907841044,2860.231808193028,115.43082906693881,-64.56809906236927,144.37782226286026,87.11029550310373,2863.873417621757,130.38824157114433,-61.998887258974065
39.1,-3785241,2805215,4289153,-113,71,119,143.4581205460951,42.50558270489985,2932.046072452329,115.09733508135713,-64.90156433622164,147.83857310993454,87.11349730363682,2935.770838243733,133.88091583787036,-62.70681042434331
39.2,-3785264,2805230,4289172,-113,72,120,143.4581405279552,42.50554209855205,2965.0905142286792,116.3806915462182,-63.618194370734315,151.27711042584093,87.07933664289395,2968.947039222439,135.52334657916484,-67.21745808029075
39.6,-3785287,2805244,4289202,-114,72,121,143.4581702799666,42.50557808045939,3005.1282929275185,114.61834895574313,-65.38051685841576,151.76352465843937,87.10893258923399,3008.9579964449845,137.96863740850085,-63.22042793586858
39.7,-3785308,2805258,4289218,-115,73,122,143.4581855502285,42.50553096313637,3034.5222233263776,116.18267747882248,-63.81617801825851,155.14274708244673,87.07324869891659,3038.4855431339392,139.2238308220732,-68.45434174334574
40.1,-3785358,2805290,4289275,-117,74,124,143.45823493429253,42.505549008966305,3116.6957391221076,114.88026817321997,-65.11855395655817,157.9414648513439,87.09896454551954,3120.695088691186,143.2827530915422,-66.44967257930216
40.5,-3785406,2805319,4289325,-119,75,125,143.45829914641226,42.505541249521954,3191.6382145201787,114.37488117286934,-65.6238975710878,163.09829620956523,87.07463008895373,3195.8028015839805,148.56047752288245,-67.31150529171236
40.6,-3785427,2805337,4289352,-120,76,127,143.45827533530965,42.50555262026292,3230.220191876404,114.2527435254034,-65.74605130676161,160.7947360596986,87.15026807705621,3234.2197567806893,146.6033746799742,-66.04844946666987
41.0,-3785454,2805349,4289375,-120,77,127,143.45835358700867,42.50552987052868,3267.0196355413646,114.13727787246451,-65.86146408800118,167.6971145783656,87.06156907347851,3271.3207762692336,153.035073352235,-68.57542243388329
41.1,-3785478,2805366,4289401,-121,78,128,143.45836126693243,42.505523574916744,3306.2638907460496,114.26646207357282,-65.73227469791036,168.55956426582705,87.08147998793972,3310.5578445266124,153.66631528389286,-69.2747446949948
41.4,-3785527,2805396,4289456,-123,79,130,143.45842294606516,42.505540477363,3385.615916990675,113.00541612653915,-66.99327897028468,172.45119317725965,87.08407751672418,3390.005096074174,158.73579002013247,-67.39705479429303
41.6,-3785528,2805398,4289454,-123,79,130,143.45841064668227,42.50551508778866,3385.734770094976,113.99810828716376,-66.000595120241,172.64891006748613,87.08084246475148,3390.1338586518336,157.72494598711293,-70.21743060560688
41.9,-3785577,2805429,4289507,-125,80,132,143.45846255472836,42.505515104586614,3464.1744167972356,113.43441301383966,-66.56425532110252,176.55427728829267,87.08240154390617,3468.670610308978,161.99136104539625,-70.21546678226538
42.0,-3785601,2805447,4289533,-126,81,133,143.45846046408425,42.50550518970311,3503.857613281347,113.78396811100544,-66.21470163663788,176.8379493400607,87.11076199614443,3508.317236863915,161.8195528391604,-71.31684685775197
42.4,-3785628,2805464,4289560,-127,82,134,143.45848986328176,42.505490875058484,3545.5544168446213,113.93718130266134,-66.06146858115206,179.69103627100546,87.09869443584842,3550.104926804636,164.23596328887805,-72.90690556265638
42.5,-3785656,2805481,4289587,-128,82,135,143.45852650209957,42.50547167652488,3587.8435176750645,114.16450391514712,-65.83412121334771,183.31018227573475,87.07518593923861,3592.523309631956,167.24742556249254,-75.03946674038681
42.8,-3785704,2805513,4289640,-130,83,137,143.45856139771814,42.50547295836939,3666.1298137791455,113.76251865745925,-66.2360828932718,185.87324811678886,87.09758187613821,3670.8386883443677,170.11555734222628,-74.89700605250567
43.0,-3785709,2805513,4289644,-130,83,137,143.45859759729512,42.505475069375976,3671.793938314542,113.33286618779387,-66.66571090412256,188.50709698780926,87.0610586916043,3676.629659220274,173.09086146104354,-74.66243562491888
43.3,-3785758,2805547,4289696,-132,84,139,143.45862019283027,42.50545759572364,3750.8747509783134,113.64686708716272,-66.35169473798115,190.9840667438311,87.08517613960566,3755.7337913218284,174.94807879553562,-76.60341686741653
43.4,-3785785,2805562,4289717,-133,85,140,143.45866912823755,42.50541072477749,3787.63972305879,114.56581779881087,-65.432710963054,196.7821823555479,87.02594188732678,3792.7480669015545,178.97030478097966,-81.8098850947448
43.8,-3785813,2805585,4289751,-134,86,141,143.45864714944756,42.50541623962398,3837.2920845430344,114.62282855693185,-65.37571505514619,194.88463565226587,87.0926159889529,3842.237702603776,177.16381016377744,-81.1973249656012
43.8,-3785813,2805585,4289751,-134,86,141,143.45864714944756,42.50541623962398,3837.2920845430344,114.62282855693185,-65.37571505514619,194.88463565226587,87.0926159889529,3842.237702603776,177.16381016377744,-81.1973249656012
43.9,-3785837,2805598,4289778,-135,86,142,143.4586939032121,42.50543105506973,3875.456248836592,113.72525064092905,-66.27326138107533,197.71648594517256,87.07943882116417,3880.4964818256303,181.00654896526615,-79.55148047769026
44.21,-3785895,2805633,4289842,-137,88,144,143.45877188377835,42.5054455986859,3968.4146067071706,112.5796888424329,-67.41877049064234,202.97461297946444,87.07201377898222,3973.6020415035264,187.41587625298857,-77.93576099896535
44.3,-3785894,2805632,4289838,-137,88,144,143.4587744132069,42.50542757189965,3964.680730302818,113.07671220757237,-66.92174541672179,203.9431812663187,87.05530050396692,3969.922683682834,187.6238286424785,-79.93822684150807
44.7,-3785951,2805669,4289898,-139,89,146,143.45882561442298,42.5054132311734,4055.2220295248553,113.02610944152603,-66.97231358813039,208.43923916681126,87.05757470466402,4060.5754056744377,191.83219783745207,-81.53112471499335
44.8,-3785976,2805687,4289935,-140,90,147,143.4588307610462,42.505471389681794,4102.9297876944765,111.32937703606859,-68.6690425153216,206.3918712650499,87.12024714508425,4108.117628217932,192.25503048262715,-75.07068521342423
45.2,-3786008,2805704,4289959,-141,90,148,143.45889635157585,42.50541276139192,4145.561118549667,112.42954392360097,-67.56883131147377,213.82197940543804,87.04738396200794,4151.07176841206,197.64622180449388,-81.58314705420709
45.3,-3786036,2805724,4289991,-142,91,149,143.45890367817188,42.505415868855955,4192.545345552266,112.28276652676007,-67.715603757945,214.24759302801104,87.07461384905368,4198.016020173132,198.24839899516078,-81.23794319252416
45.6,-3786093,2805760,4290051,-145,92,151,143.45896464419727,42.50540514780949,4282.647716273554,112.07426337537113,-67.9240657169193,219.33731449210674,87.06813807390682,4288.260756907361,203.2593482637788,-82.42872601219325
45.7,-3786094,2805759,4290050,-145,92,151,143.45898165184894,42.50539725117575,4282.125420956872,112.14881145295459,-67.84950614799533,220.96258512804394,87.0460919447479,4287.822592509109,204.65726576604652,-83.3058677143085
46.1,-3786149,2805798,4290107,-147,93,153,143.45899883270405,42.50536554435039,4370.333023721352,112.84825141237219,-67.1500545805956,223.61512779147398,87.07092351042816,4376.05009838857,206.06949774487387,-86.82791876103371
46.2,-3786152,2805798,4290110,-147,93,153,143.459020549804,42.505370790015306,4374.136903641745,112.53505515029326,-67.46323616912056,225.03711020048004,87.05488894396989,4379.92184322597,207.85445188995405,-86.2451610057618
46.6,-3786210,2805836,4290171,-149,94,156,143.45906921483552,42.505354580494554,4466.3851131936535,112.56753143957947,-67.43072699887816,229.42169597107556,87.05951190506516,4472.273503928413,211.85438175645265,-88.0456444853228
46.7,-3786244,2805857,4290199,-150,94,157,143.4591102047617,42.505298241425116,4514.659451384097,113.66144037531488,-66.33679036866587,234.97749715511546,87.0205767172425,4520.770331054326,215.2236189380714,-94.30386005080668
47.0,-3786302,2805893,4290268,-152,95,159,143.45917840338643,42.505342325390764,4611.43506770581,112.04148686156951,-67.95669780230433,238.24134648931698,87.04254785235787,4617.585118094082,220.82885003817958,-89.40670091138571
47.1,-3786304,2805893,4290262,-152,95,160,143.45919288084286,42.50529276796066,4608.5657209595665,113.14639197446563,-66.85178290837145,241.455253908953,87.0008609605647,4614.886633931955,222.0189566978305,-94.91165632862932
47.2,-3786304,2805893,4290262,-152,95,160,143.45919288084286,42.50529276796066,4608.5657209595665,113.14639197446563,-66.85178290837145,241.455253908953,87.0008609605647,4614.886633931955,222.0189566978305,-94.91165632862932
47.6,-3786363,2805931,4290328,-155,97,161,143.4592487801078,42.50530483538668,4704.784536496736,112.43623858573469,-67.56189852777806,245.1717041487952,87.01694966316592,4711.168294528867,226.61338990891008,-93.57102131117647
47.9,-3786425,2805972,4290394,-157,98,163,143.45929708996434,42.50529139672789,4804.097065206617,112.40505074618721,-67.59305372634267,249.41159970467402,87.0280754832419,4810.56698924296,230.58412607026352,-95.06369902153698
48.4,-3786521,2806030,4290494,-161,100,166,143.45942545309202,42.505275886968626,4953.982172539458,111.8694576312131,-68.12856011129087,259.8335531953879,86.99761999280359,4960.7915538959005,241.13461822507247,-96.78621420217348
48.5,-3786522,2806028,4290497,-161,100,166,143.4594522264233,42.50529813549808,4955.723588612862,111.1859259409296,-68.81207371138254,260.9736159181142,86.9855285011265,4962.590403704432,243.33508828867056,-94.31470199772832
48.9,-3786588,2806071,4290562,-163,101,168,143.45950994908395,42.50525129697725,5057.6075539318845,111.85826122941015,-68.13969942269674,267.2961476562275,86.97471466071352,5064.665971230553,248.0796185505622,-99.51750304176312
49.0,-3786588,2806070,4290563,-163,101,168,143.45951971645172,42.50526154687909,5057.844280653633,111.56802694595092,-68.42992710650196,267.62070760922404,86.97118959659844,5064.919506811725,248.8823786870182,-98.37888350837017
49.3,-3786655,2806110,4290634,-165,102,171,143.45961397670553,42.50526046964493,5163.057714189403,110.99752902468789,-69.00036133956345,274.88321063860724,86.95242761967415,5170.369980914488,256.62983316425266,-98.49826506632874
49.5,-3786688,2806133,4290665,-167,102,172,143.45962818526354,42.50522167676139,5213.64461138472,111.74166930117607,-68.25621146365259,277.5411520465196,86.95281472703233,5221.026644722303,257.7978240719987,-102.80745587287
49.8,-3786754,2806172,4290737,-169,104,174,143.45972497054072,42.50523573238287,5318.502476655878,110.85571375297967,-69.14210161729184,284.3857288117956,86.93925130606233,5326.100246610697,265.75275669025365,-101.24581504115129
49.9,-3786758,2806175,4290733,-169,104,174,143.45972462086158,42.505178821741445,5319.485866476782,112.03855580677435,-67.95925980094624,286.67084783292376,86.9152739224327,5327.204713416172,265.7242568264514,-107.5676267809113
50.3,-3786823,2806216,4290810,-171,105,176,143.4597946315561,42.50522367863808,5428.007575121708,110.70026291788687,-69.29750538523933,290.2139085903686,86.93953727363115,5435.760328446973,271.478397719252,-102.58456175802705
50.4,-3786827,2806215,4290807,-171,105,176,143.45983334911654,42.50518787321696,5427.91090872325,111.2050583700016,-68.79268377385723,294.60820494262896,86.89323192154794,5435.900185567831,274.66083473949567,-106.56181436012398
50.7,-3786892,2806260,4290879,-174,107,178,143.4598642901584,42.50518510186732,5534.810050618835,111.0829894503788,-68.91473178781882,297.0911290977485,86.92749202553523,5542.777772509001,277.20395978878776,-106.8695637962053
50.9,-3786930,2806278,4290915,-175,107,179,143.45996351610148,42.50517314393353,5589.5421504685655,110.76483031431194,-69.23282388084286,305.1832588604831,86.87481228268427,5597.867296868822,285.3596147069453,-108.19755904366957
51.2,-3787000,2806325,4290983,-178,108,181,143.46001110799156,42.505112201245886,5697.578077268787,111.67468174870729,-68.32294029174625,311.28038956158986,86.87282227044498,5706.074958103819,289.2715795114416,-114.96710056607873
51.3,-3787000,2806323,4290984,-178,108,181,143.46003064085758,42.505126068225195,5697.37587963324,111.30315568522967,-68.6944531572802,312.2098876391882,86.86339189439732,5705.923845247701,290.87696670962174,-113.42664668182748
51.7,-3787073,2806368,4291059,-181,109,183,143.4601194748138,42.50510413024428,5811.040487401187,111.23464013623965,-68.76290868498825,319.898014127989,86.84904544617493,5819.839025751387,298.1785378993996,-115.863277095063
51.8,-3787071,2806365,4291052,-181,109,184,143.46013429926413,42.50507833527339,5803.809495758265,111.63124522514647,-68.36629358035933,322.0793637804037,86.82365875411143,5812.739438477094,299.39711703757337,-118.72861021160485
52.1,-3787145,2806411,4291131,-183,110,186,143.46022060072406,42.50507441994121,5921.207974846475,111.24603916610295,-68.7514413288427,328.84080539066446,86.82128110339201,5930.33221301096,306.49045680321626,-119.1632291377532
52.3,-3787181,2806432,4291171,-184,110,187,143.4602760453515,42.50508789573581,5978.7748829638585,110.72111788284722,-69.27632514992004,332.5595681141942,86.81629674447383,5988.016780830178,311.0475150490862,-117.66609420766818
52.6,-3787218,2806456,4291207,-185,111,189,143.46030942805407,42.50505911385053,6035.548257932998,111.06520311309382,-68.93221736494037,336.2632644152926,86.8111317250767,6044.908250489273,313.7914616721446,-120.86315227102105
52.7,-3787257,2806481,4291242,-187,112,190,143.46034751791368,42.50501031985045,6093.269533519633,111.72566256938723,-68.271732173975,341.1557663907734,86.7954151790347,6102.812537270029,316.92240452971134,-126.28319939240521
53.1,-3787332,2806523,4291324,-189,114,192,143.46048011086313,42.50503588538529,6211.531619974412,110.63417435167008,-69.3631308030198,350.2918002578145,86.7722926817098,6221.400920312868,327.82041017152443,-123.44279648012719
53.2,-3787332,2806525,4291329,-189,114,192,143.46046057948234,42.50506180057049,6215.787741245702,110.28355364816817,-69.71376470247486,347.78139661549085,86.79756573176897,6225.509548948758,326.2149440771538,-120.56413269526207
53.5,-3787409,2806569,4291402,-191,116,194,143.46058810992196,42.50501069461819,6330.031424112618,110.55293804564141,-69.44429413883533,359.5855072540014,86.74873440244053,6340.236554520686,336.69724885047236,-126.24064180619717
53.7,-3787450,2806593,4291438,-193,116,194,143.46065043354943,42.504962386879654,6389.174082027748,111.05755943009785,-68.93963064596491,366.280261986915,86.71892370187466,6399.664575645846,341.82004354934514,-131.606565752347
54.0,-3787486,2806615,4291482,-195,117,195,143.4606961048912,42.50499876452894,6449.882550718263,110.26117434799953,-69.73598486870358,368.36681886047296,86.73126433422784,6460.393101917042,345.57368548766675,-127.5654386417249
54.1,-3787486,2806615,4291482,-195,117,195,143.4606961048912,42.50499876452894,6449.882550718263,110.26117434799953,-69.73598486870358,368.36681886047296,86.73126433422784,6460.393101917042,345.57368548766675,-127.5654386417249
54.1,-3787528,2806640,4291518,-196,117,196,143.4607558972651,42.50494195822087,6510.056455410086,110.90526090740185,-69.09185791142963,375.18636011377606,86.70158889603071,6520.858828209821,350.4884853386344,-133.8754139506351
54.5,-3787605,2806687,4291598,-199,118,198,143.4608541208143,42.50492641207298,6630.346522320993,110.71575661511785,-69.2812958382742,383.3463925359364,86.6910167686778,6641.419235579426,358.5618170170156,-135.60191756672336
54.6,-3787606,2806689,4291597,-199,118,199,143.46084182676427,42.50490766544031,6631.141027339734,111.0604871739785,-68.93657358655392,383.14492084377025,86.69314735387847,6642.200791517571,357.5514444129168,-137.68440349805726
55.1,-3787725,2806760,4291715,-202,120,202,143.4610095985107,42.5048521939493,6812.51742255874,111.1747554578083,-68.82219194745478,398.2285456888207,86.65455835713935,6824.146804346153,371.3413659491127,-143.84562744998652
55.4,-3787767,2806783,4291762,-203,121,204,143.46108891356576,42.50487555125998,6879.245704143308,110.49660519292796,-69.50028862155689,403.3983017869938,86.64402418018477,6891.063172534322,377.8603403188674,-141.2506746841948
55.5,-3787809,2806807,4291799,-205,122,205,143.46115846238902,42.504828996489266,6939.656382340938,110.89321922675356,-69.10362759769284,410.57359988637666,86.6141342697769,6951.791235781536,383.5770252935912,-146.4218105016401
56.0,-3787893,2806858,4291881,-207,123,206,143.461268262436,42.504778072214975,7067.199727117084,111.17434740605356,-68.82242523236732,421.0275186894556,86.59064092238847,7079.729949260606,392.60210474886435,-152.07813399881536
56.3,-3787974,2806906,4291972,-210,124,208,143.46138564461984,42.504812308101066,7197.730234609917,110.23454620707086,-69.76214711976729,428.70769270034424,86.59140370790185,7210.4861705711755,402.24985011504606,-148.2745556826111
56.5,-3788017,2806933,4292008,-212,125,210,143.46143312965148,42.50474339426308,7259.374358242378,111.00268990259735,-68.99397134266098,435.0568286292731,86.57034612749828,7272.399227025693,406.15321954556185,-155.92949172538002
56.8,-3788060,2806956,4292055,-213,125,210,143.46151966995816,42.504761869455855,7326.694996068254,110.4224695210201,-69.5741332517932,440.984043347924,86.55559841586137,7339.9541205581845,413.2660878451585,-153.8767920273926
57.3,-3788189,2807033,4292179,-216,127,214,143.46170116983788,42.50467566673007,7520.6821828773245,110.89342920553364,-69.10305093788847,458.32140472860334,86.51262409023498,7534.634629886232,428.1846547413685,-163.45155697152387
57.4,-3788190,2807035,4292176,-217,127,214,143.46168887719023,42.50464366515199,7520.125385905616,111.35331369453394,-68.6431747556065,458.6602365941719,86.50979452210103,7534.099483838444,427.17450440739884,-167.00645321937407
57.7,-3788277,2807084,4292264,-219,128,216,143.46183988740714,42.504625111439154,7652.621872263029,111.03693348712557,-68.95945293214544,470.9776307009255,86.47819565573538,7667.101241568365,439.58660643982734,-169.06668524394075
57.8,-3788277,2807084,4292264,-219,128,216,143.46183988740714,42.504625111439154,7652.621872263029,111.03693348712557,-68.95945293214544,470.9776307009255,86.47819565573538,7667.101241568365,439.58660643982734,-169.06668524394075
57.8,-3788324,2807110,4292309,-220,128,216,143.4619260661888,42.50459995461305,7722.277296130545,111.04472375764439,-68.95160443499236,478.59196255483107,86.45360155509113,7737.093569613552,446.670074106563,-171.86073291977533
58.2,-3788366,2807137,4292351,-222,129,217,143.46196630679154,42.504575700727045,7787.383037036285,111.20219723821828,-68.79410376633312,482.64823491416155,86.45344535321257,7802.32554333554,449.977743349956,-174.55471679515512
58.3,-3788410,2807160,4292398,-223,129,219,143.46206006875002,42.504589294818636,7855.296049086377,110.71091922831633,-69.28531842461857,489.30473367566543,86.43566311855899,7870.520639779141,457.68422254095435,-173.04414128914055
58.8,-3788499,2807214,4292481,-226,130,221,143.46217671612933,42.50450975609517,7987.793561737053,111.26774343093018,-68.72841541102898,501.4214261935826,86.40805884865334,8003.51606680301,467.27241295037265,-181.87891230580522
59.1,-3788592,2807267,4292577,-228,131,223,143.4623320577662,42.50450048117478,8131.004951164126,110.85818539317096,-69.13786849119704,513.7064675759244,86.3849309137267,8147.216448007557,480.0404952922045,-182.90833143667695
59.2,-3788639,2807292,4292615,-230,131,223,143.46242798718848,42.50443254658653,8195.491986708716,111.3224077387422,-68.67358133267027,523.7789028033415,86.34316515609729,8212.2124450862,487.92576175683337,-190.4541678091769
59.6,-3788683,2807320,4292664,-231,132,225,143.46247292454902,42.50444131498868,8266.950865571387,111.07766040913319,-68.91829829964233,526.8701011971606,86.35335187197953,8283.72311930493,491.61923876921185,-189.47988707904307
59.7,-3788731,2807346,4292705,-232,132,226,143.46256632148442,42.50438476944419,8334.49610593263,111.40880524407251,-68.58709036249525,536.301209172271,86.31825482650795,8351.73301337907,499.29628116395435,-195.76059505295098
60.1,-3788825,2807400,4292800,-235,132,227,143.46271911683888,42.50436037266189,8478.063158098608,111.19359691243613,-68.8021954577103,548.9863563264503,86.29505615040173,8495.819026564863,511.8552297214792,-198.46975396609923
60.2,-3788824,2807399,4292797,-235,133,228,143.46272164561128,42.50434898578879,8475.00497634057,111.30869629693942,-68.68709436507856,549.6386198149601,86.28933173880976,8492.809426885164,512.0631707971899,-199.73462770692078
60.5,-3788922,2807452,4292894,-238,133,230,143.46291312995933,42.50432194027063,8621.853805642575,111.0126296341014,-68.98303165115236,565.4004658294656,86.24805254888958,8640.372719543615,527.8021316347213,-202.73775327259875
60.6,-3788969,2807481,4292935,-239,133,231,143.46296999683128,42.50425943070533,8690.123467580415,111.49375753282055,-68.50186533250627,572.2741174489765,86.2323186164507,8708.946178918197,532.4767408345841,-209.6811531163071
