# T[s],P4[MPa]
9.567,1.057
9.576,1.094
9.586,1.076
9.596,1.088
9.606,1.057
9.616,1.082
9.627,1.044
9.637,1.088
9.646,1.076
9.656,1.107
9.666,1.057
9.676,1.113
9.686,1.063
9.697,1.069
9.707,1.076
9.716,1.069
9.727,1.069
9.737,1.082
9.746,1.076
9.756,1.082
9.766,1.051
9.776,1.082
9.787,1.082
9.797,1.076
9.807,1.076
9.817,1.057
9.826,1.051
9.836,1.044
9.846,1.051
9.856,1.094
9.867,1.088
9.876,1.057
9.887,1.076
9.897,1.069
9.906,1.101
9.917,1.069
9.928,1.069
9.936,1.069
9.948,1.082
9.962,1.094
9.969,1.063
9.976,1.076
9.987,1.076
9.997,1.076
10.006,1.063
10.016,1.101
10.026,1.088
10.037,1.101
10.050,1.069
10.061,1.082
10.066,1.057
10.077,1.094
10.086,1.044
10.097,1.063
10.106,1.082
10.116,1.088
10.127,1.057
10.137,1.101
10.147,1.063
10.157,1.094
10.166,1.044
10.177,1.094
10.186,1.063
10.196,1.094
10.206,1.069
10.216,1.057
10.227,1.063
10.238,1.063
10.247,1.069
10.262,1.082
10.272,1.088
10.280,1.076
10.287,1.088
10.296,1.094
10.306,1.051
10.316,1.082
10.327,1.069
10.337,1.082
10.348,1.082
10.357,1.076
10.367,1.082
10.378,1.101
10.387,1.044
10.396,1.069
10.406,1.094
10.417,1.057
10.427,1.082
10.436,1.076
10.446,1.082
10.456,1.057
10.467,1.094
10.478,1.076
10.487,1.057
10.496,1.101
10.507,1.051
10.517,1.069
10.526,1.069
10.537,1.057
10.550,1.051
10.559,1.069
10.567,1.063
10.578,1.082
10.587,1.076
10.596,1.082
10.607,1.082
10.616,1.063
10.626,1.063
10.637,1.082
10.647,1.076
10.656,1.076
10.666,1.082
10.677,1.094
10.686,1.057
10.696,1.088
10.708,1.076
10.717,1.063
10.726,1.094
10.737,1.069
10.746,1.076
10.755,1.088
10.768,1.069
10.776,1.088
10.786,1.076
10.796,1.094
10.806,1.082
10.816,1.076
10.827,1.069
10.837,1.088
10.847,1.063
10.857,1.094
10.868,1.069
10.876,1.076
10.886,1.082
10.896,1.101
10.906,1.057
10.917,1.101
10.925,1.051
10.937,1.076
10.947,1.069
10.956,1.082
10.968,1.063
10.981,1.082
10.988,1.057
10.996,1.076
11.007,1.088
11.017,1.069
11.027,1.069
11.038,1.094
11.046,1.051
11.056,1.126
11.066,1.057
11.079,1.094
11.091,1.094
11.098,1.101
11.107,1.069
11.117,1.082
11.128,1.101
11.140,1.051
11.154,1.094
11.165,1.063
11.171,1.076
11.176,1.082
11.187,1.076
11.197,1.063
11.207,1.088
11.217,1.076
11.227,1.088
11.238,1.051
11.247,1.063
11.256,1.069
11.266,1.076
11.277,1.076
11.286,1.076
11.297,1.076
11.306,1.057
11.316,1.088
11.330,1.076
11.343,1.082
11.349,1.088
11.357,1.082
11.367,1.057
11.377,1.069
11.386,1.076
11.396,1.076
11.406,1.082
11.416,1.063
11.427,1.082
11.437,1.088
11.446,1.082
11.457,1.069
11.467,1.088
11.477,1.088
11.486,1.069
11.496,1.088
11.507,1.069
11.516,1.088
11.526,1.088
11.537,1.094
11.546,1.069
11.556,1.076
11.566,1.057
11.576,1.069
11.586,1.094
11.596,1.094
11.606,1.057
11.619,1.063
11.631,1.088
11.638,1.094
11.646,1.094
11.656,1.082
11.666,1.082
11.676,1.088
11.686,1.094
11.696,1.088
11.707,1.076
11.717,1.076
11.726,1.088
11.738,1.076
11.746,1.057
11.756,1.101
11.766,1.057
11.776,1.076
11.787,1.088
11.797,1.076
11.806,1.088
11.817,1.094
11.826,1.051
11.838,1.088
11.846,1.088
11.856,1.076
11.866,1.076
11.876,1.076
11.887,1.088
11.897,1.082
11.907,1.101
11.916,1.076
11.926,1.057
11.936,1.063
11.946,1.044
11.957,1.044
11.967,1.101
11.976,1.063
11.986,1.094
11.998,1.076
12.006,1.069
12.020,1.082
12.034,1.051
12.040,1.107
12.047,1.063
12.056,1.069
12.066,1.069
12.076,1.082
12.086,1.088
12.096,1.069
12.106,1.082
12.116,1.076
12.127,1.057
12.140,1.088
12.151,1.069
12.163,1.101
12.170,1.076
12.177,1.069
12.187,1.057
12.196,1.094
12.208,1.094
12.217,1.082
12.227,1.076
12.237,1.088
12.247,1.069
12.257,1.082
12.267,1.069
12.278,1.088
12.287,1.051
12.297,1.082
12.305,1.057
12.317,1.063
12.327,1.088
12.336,1.076
12.346,1.094
12.356,1.088
12.366,1.076
12.376,1.076
12.387,1.088
12.397,1.069
12.406,1.094
12.416,1.094
12.427,1.088
12.436,1.088
12.446,1.076
12.456,1.107
12.466,1.044
12.476,1.107
12.486,1.057
12.496,1.082
12.507,1.076
12.516,1.107
12.526,1.088
12.537,1.069
12.547,1.082
12.557,1.063
12.567,1.082
12.577,1.063
12.586,1.063
12.596,1.101
12.606,1.076
12.616,1.076
12.626,1.069
12.637,1.069
12.647,1.057
12.657,1.082
12.666,1.088
12.677,1.044
12.686,1.082
12.696,1.076
12.706,1.101
12.716,1.051
12.726,1.057
12.738,1.107
12.747,1.069
12.756,1.063
12.766,1.069
12.776,1.088
12.786,1.076
12.797,1.101
12.806,1.069
12.817,1.069
12.827,1.063
12.837,1.082
12.846,1.076
12.856,1.094
12.867,1.101
12.877,1.063
12.886,1.088
12.896,1.051
12.907,1.107
12.917,1.076
12.926,1.057
12.937,1.069
12.947,1.063
12.956,1.063
12.966,1.088
12.977,1.094
12.987,1.063
12.997,1.094
13.007,1.063
13.021,1.094
13.031,1.069
13.037,1.088
13.046,1.063
13.057,1.076
13.066,1.076
13.077,1.094
13.087,1.076
13.097,1.076
13.108,1.069
13.116,1.082
13.126,1.088
13.138,1.076
13.146,1.057
13.156,1.063
13.166,1.088
13.177,1.082
13.187,1.076
13.196,1.101
13.208,1.063
13.217,1.088
13.228,1.076
13.237,1.082
13.246,1.076
13.257,1.088
13.267,1.051
13.277,1.088
13.286,1.063
13.297,1.082
13.308,1.082
13.317,1.063
13.326,1.088
13.338,1.063
13.346,1.057
13.356,1.107
13.366,1.057
13.376,1.094
13.386,1.076
13.396,1.107
13.407,1.063
13.416,1.094
13.427,1.063
13.437,1.076
13.447,1.094
13.456,1.063
13.466,1.063
13.478,1.069
13.487,1.076
13.496,1.069
13.506,1.082
13.520,1.063
13.531,1.101
13.537,1.082
13.548,1.076
13.557,1.069
13.566,1.094
13.576,1.076
13.586,1.076
13.596,1.094
13.607,1.051
13.618,1.094
13.627,1.076
13.638,1.088
13.647,1.076
13.656,1.094
13.666,1.069
13.676,1.088
13.687,1.088
13.697,1.051
13.706,1.082
13.716,1.076
13.728,1.088
13.737,1.082
13.746,1.082
13.757,1.044
13.766,1.088
13.777,1.094
13.787,1.088
13.797,1.082
13.806,1.076
13.816,1.063
13.826,1.101
13.836,1.051
13.846,1.101
13.857,1.082
13.867,1.082
13.876,1.069
13.886,1.088
13.896,1.051
13.906,1.082
13.916,1.082
13.926,1.088
13.937,1.107
13.946,1.069
13.957,1.088
13.966,1.076
13.977,1.076
13.988,1.076
13.996,1.076
14.006,1.076
14.016,1.069
14.026,1.088
14.037,1.051
14.046,1.082
14.057,1.044
14.066,1.063
14.078,1.069
14.087,1.063
14.097,1.082
14.106,1.051
14.120,1.101
14.130,1.057
14.143,1.094
14.149,1.051
14.157,1.101
14.166,1.063
14.176,1.107
14.186,1.069
14.197,1.082
14.207,1.057
14.217,1.088
14.227,1.082
14.236,1.082
14.246,1.051
14.256,1.082
14.266,1.082
14.276,1.069
14.287,1.082
14.296,1.051
14.307,1.107
14.316,1.101
14.326,1.076
14.338,1.082
14.346,1.082
14.356,1.076
14.366,1.088
14.377,1.094
14.386,1.082
14.396,1.076
14.408,1.082
14.416,1.088
14.427,1.082
14.437,1.069
14.447,1.088
14.457,1.088
14.467,1.063
14.476,1.082
14.486,1.076
14.496,1.088
14.506,1.076
14.517,1.094
14.527,1.082
14.537,1.069
14.548,1.063
14.556,1.094
14.566,1.076
14.577,1.082
14.587,1.088
14.596,1.088
14.606,1.038
14.617,1.094
14.627,1.088
14.637,1.076
14.648,1.101
14.658,1.076
14.667,1.069
14.676,1.094
14.686,1.076
14.696,1.063
14.707,1.094
14.717,1.094
14.727,1.076
14.738,1.063
14.746,1.038
14.756,1.076
14.767,1.069
14.776,1.057
14.786,1.069
14.797,1.094
14.806,1.063
14.817,1.101
14.826,1.063
14.837,1.094
14.850,1.076
14.862,1.088
14.869,1.063
14.877,1.094
14.886,1.069
14.898,1.069
14.906,1.076
14.916,1.082
14.926,1.088
14.938,1.069
14.948,1.094
14.957,1.101
14.967,1.101
14.977,1.063
14.987,1.076
14.997,1.076
15.006,1.076
15.016,1.076
15.026,1.069
15.037,1.082
15.046,1.076
15.057,1.101
15.066,1.044
15.077,1.101
15.086,1.082
15.096,1.088
15.106,1.063
15.117,1.094
15.127,1.069
15.137,1.088
15.147,1.076
15.157,1.088
15.168,1.069
15.178,1.088
15.186,1.069
15.196,1.094
15.207,1.069
15.217,1.076
15.230,1.069
15.242,1.076
15.253,1.076
15.260,1.069
15.267,1.082
15.278,1.069
15.287,1.107
15.298,1.057
15.307,1.063
15.317,1.082
15.328,1.088
15.337,1.082
15.346,1.076
15.357,1.088
15.366,1.057
15.378,1.101
15.387,1.082
15.397,1.088
15.407,1.076
15.417,1.076
15.426,1.088
15.438,1.094
15.446,1.044
15.457,1.057
15.467,1.057
15.477,1.088
15.486,1.094
15.497,1.082
15.507,1.063
15.516,1.094
15.526,1.063
15.537,1.094
15.547,1.057
15.557,1.113
15.567,1.063
15.577,1.107
15.588,1.057
15.598,1.094
15.608,1.076
15.616,1.101
15.626,1.088
15.637,1.076
15.647,1.082
15.657,1.069
15.667,1.082
15.678,1.063
15.686,1.069
15.697,1.069
15.706,1.088
15.716,1.101
15.726,1.069
15.737,1.088
15.747,1.069
15.758,1.094
15.768,1.076
15.778,1.069
15.786,1.094
15.796,1.051
15.806,1.107
15.817,1.051
15.827,1.088
15.837,1.051
15.847,1.088
15.858,1.076
15.866,1.094
15.877,1.088
15.887,1.094
15.896,1.076
15.907,1.082
15.917,1.069
15.927,1.069
15.937,1.088
15.947,1.082
15.956,1.094
15.967,1.082
15.977,1.069
15.987,1.082
15.997,1.051
16.007,1.088
16.018,1.082
16.026,1.101
16.038,1.082
16.046,1.069
16.057,1.057
16.067,1.063
16.077,1.082
16.087,1.094
16.097,1.082
16.106,1.082
16.117,1.069
16.127,1.088
16.137,1.051
16.147,1.069
16.157,1.076
16.167,1.063
16.177,1.088
16.187,1.044
16.200,1.088
16.211,1.076
16.224,1.076
16.232,1.082
16.238,1.082
16.246,1.082
16.257,1.088
16.267,1.101
16.277,1.044
16.288,1.094
16.297,1.057
16.306,1.101
16.316,1.076
16.327,1.069
16.337,1.076
16.347,1.088
16.357,1.076
16.367,1.094
16.377,1.088
16.387,1.057
16.396,1.088
16.409,1.069
16.417,1.076
16.427,1.094
16.437,1.063
16.447,1.076
16.457,1.082
16.466,1.063
16.478,1.101
16.487,1.076
16.497,1.069
16.507,1.088
16.517,1.101
16.527,1.069
16.537,1.088
16.546,1.069
16.556,1.076
16.567,1.082
16.576,1.126
16.587,1.057
16.597,1.088
16.607,1.057
16.617,1.088
16.631,1.088
16.642,1.069
16.647,1.094
16.656,1.076
16.667,1.094
16.677,1.076
16.687,1.094
16.697,1.063
16.708,1.094
16.718,1.082
16.727,1.076
16.738,1.057
16.746,1.101
16.757,1.063
16.767,1.101
16.777,1.082
16.787,1.076
16.798,1.082
16.808,1.094
16.818,1.101
16.826,1.076
16.837,1.069
16.847,1.063
16.857,1.069
16.867,1.063
16.877,1.063
16.886,1.069
16.896,1.088
16.906,1.082
16.916,1.069
16.929,1.094
16.943,1.057
16.949,1.119
16.957,1.057
16.967,1.088
16.977,1.057
16.986,1.088
16.996,1.082
17.007,1.057
17.017,1.082
17.026,1.063
17.041,1.107
17.052,1.076
17.057,1.094
17.067,1.101
17.078,1.063
17.087,1.088
17.098,1.069
17.107,1.107
17.117,1.107
17.127,1.088
17.137,1.063
17.147,1.088
17.157,1.082
17.167,1.069
17.177,1.082
17.187,1.076
17.197,1.082
17.207,1.076
17.217,1.069
17.227,1.101
17.237,1.082
17.248,1.082
17.257,1.101
17.267,1.063
17.277,1.101
17.287,1.076
17.297,1.088
17.307,1.063
17.317,1.076
17.328,1.076
17.338,1.094
17.346,1.094
17.357,1.076
17.367,1.069
17.377,1.069
17.387,1.119
17.397,1.088
17.406,1.101
17.416,1.051
17.427,1.126
17.438,1.051
17.446,1.113
17.457,1.088
17.467,1.076
17.481,1.088
17.493,1.069
17.497,1.063
17.507,1.088
17.517,1.076
17.529,1.082
17.538,1.082
17.547,1.076
17.557,1.101
17.567,1.069
17.577,1.038
17.586,1.094
17.596,1.082
17.608,1.082
17.620,1.082
17.634,1.069
17.640,1.076
17.647,1.113
17.658,1.088
17.668,1.069
17.677,1.101
17.687,1.076
17.697,1.082
17.707,1.069
17.717,1.082
17.727,1.063
17.737,1.094
17.747,1.082
17.757,1.088
17.768,1.069
17.777,1.107
17.786,1.082
17.797,1.094
17.809,1.069
17.817,1.113
17.827,1.057
17.837,1.082
17.846,1.082
17.856,1.094
17.866,1.063
17.877,1.101
17.887,1.088
17.897,1.107
17.907,1.076
17.917,1.082
17.928,1.082
17.936,1.094
17.947,1.076
17.957,1.088
17.967,1.076
17.977,1.069
17.987,1.063
17.998,1.094
18.008,1.094
18.018,1.107
18.027,1.088
18.038,1.069
18.047,1.101
18.058,1.082
18.067,1.088
18.077,1.094
18.087,1.082
18.097,1.076
18.107,1.082
18.117,1.094
18.128,1.069
18.138,1.088
18.147,1.076
18.157,1.082
18.167,1.101
18.177,1.082
18.187,1.101
18.198,1.069
18.208,1.076
18.219,1.082
18.228,1.082
18.237,1.088
18.247,1.076
18.257,1.057
18.267,1.082
18.278,1.044
18.287,1.088
18.298,1.051
18.307,1.082
18.318,1.082
18.327,1.088
18.337,1.076
18.347,1.076
18.358,1.094
18.368,1.057
18.378,1.119
18.386,1.076
18.397,1.082
18.409,1.076
18.417,1.101
18.427,1.088
18.437,1.101
18.446,1.069
18.458,1.088
18.467,1.088
18.478,1.101
18.486,1.069
18.497,1.082
18.507,1.107
18.517,1.082
18.528,1.076
18.538,1.113
18.547,1.088
18.557,1.082
18.566,1.107
18.577,1.063
18.587,1.113
18.597,1.101
18.607,1.051
18.617,1.076
18.626,1.094
18.637,1.082
18.648,1.076
18.657,1.107
18.667,1.076
18.677,1.094
18.687,1.076
18.697,1.082
18.708,1.094
18.716,1.057
18.728,1.094
18.737,1.082
18.747,1.113
18.757,1.076
18.767,1.088
18.777,1.094
18.786,1.076
18.798,1.119
18.806,1.076
18.817,1.113
18.827,1.076
18.837,1.088
18.847,1.088
18.856,1.082
18.867,1.082
18.877,1.107
18.887,1.082
18.897,1.107
18.907,1.094
18.917,1.063
18.927,1.132
18.940,1.088
18.954,1.057
18.962,1.094
18.967,1.069
18.977,1.113
18.986,1.063
18.997,1.107
19.007,1.082
19.017,1.101
19.027,1.101
19.037,1.076
19.048,1.088
19.056,1.101
19.066,1.082
19.078,1.094
19.087,1.094
19.097,1.069
19.107,1.101
19.117,1.076
19.128,1.088
19.138,1.126
19.147,1.069
19.156,1.088
19.167,1.088
19.176,1.094
19.187,1.082
19.197,1.082
19.207,1.069
19.218,1.101
19.228,1.057
19.236,1.069
19.247,1.101
19.256,1.082
19.267,1.088
19.277,1.101
19.290,1.088
19.301,1.082
19.309,1.101
19.318,1.094
19.328,1.063
19.337,1.132
19.347,1.069
19.357,1.088
19.367,1.088
19.381,1.088
19.389,1.076
19.397,1.094
19.408,1.094
19.417,1.076
19.427,1.107
19.437,1.069
19.447,1.088
19.457,1.088
19.468,1.088
19.477,1.107
19.486,1.094
19.497,1.051
19.506,1.094
19.519,1.094
19.533,1.088
19.541,1.088
19.547,1.107
19.558,1.082
19.566,1.094
19.578,1.076
19.587,1.094
19.597,1.069
19.607,1.101
19.616,1.101
19.631,1.063
19.643,1.094
19.650,1.107
19.657,1.082
19.667,1.082
19.676,1.094
19.686,1.057
19.697,1.063
19.707,1.082
19.717,1.101
19.728,1.088
19.738,1.088
19.746,1.069
19.757,1.094
19.767,1.082
19.776,1.094
19.787,1.076
19.797,1.088
19.807,1.094
19.817,1.082
19.826,1.107
19.840,1.076
19.852,1.094
19.858,1.088
19.866,1.076
19.877,1.094
19.888,1.113
19.897,1.063
19.906,1.094
19.917,1.076
19.926,1.094
19.936,1.101
19.947,1.101
19.957,1.076
19.967,1.088
19.977,1.082
19.987,1.101
19.996,1.082
20.007,1.119
20.016,1.082
20.027,1.088
20.037,1.063
20.047,1.107
20.057,1.082
20.067,1.094
20.077,1.069
20.088,1.094
20.096,1.082
20.106,1.094
20.116,1.088
20.127,1.094
20.137,1.069
20.147,1.119
20.157,1.069
20.166,1.094
20.178,1.101
20.187,1.101
20.198,1.094
20.207,1.088
20.218,1.082
20.227,1.088
20.241,1.088
20.251,1.076
20.257,1.088
20.266,1.082
20.278,1.094
20.287,1.088
20.296,1.101
20.307,1.107
20.317,1.113
20.326,1.063
20.338,1.082
20.346,1.069
20.356,1.101
20.367,1.082
20.377,1.076
20.387,1.082
20.397,1.057
20.408,1.082
20.418,1.057
20.426,1.132
20.437,1.088
20.448,1.063
20.457,1.101
20.466,1.088
20.477,1.082
20.487,1.101
20.497,1.082
20.507,1.113
20.516,1.107
20.527,1.069
20.537,1.107
20.546,1.076
20.556,1.101
20.567,1.088
20.577,1.082
20.586,1.082
20.596,1.113
20.606,1.094
20.621,1.082
20.632,1.088
20.639,1.088
20.647,1.088
20.657,1.088
20.667,1.082
20.677,1.088
20.686,1.088
20.698,1.063
20.708,1.088
20.720,1.094
20.731,1.088
20.740,1.069
20.747,1.094
20.757,1.088
20.766,1.094
20.777,1.076
20.789,1.107
20.802,1.076
20.809,1.088
20.817,1.082
20.827,1.082
20.838,1.113
20.848,1.076
20.856,1.094
20.870,1.076
20.884,1.094
20.889,1.082
20.898,1.088
20.907,1.082
20.917,1.069
20.927,1.094
20.938,1.063
20.946,1.119
20.957,1.088
20.967,1.088
20.976,1.101
20.986,1.113
20.997,1.063
21.008,1.101
21.017,1.082
21.028,1.107
21.037,1.057
21.046,1.101
21.056,1.088
21.067,1.082
21.077,1.082
21.087,1.057
21.097,1.069
21.107,1.069
21.118,1.082
21.126,1.076
21.138,1.113
21.146,1.094
21.157,1.076
21.166,1.107
21.177,1.076
21.188,1.088
21.197,1.107
21.208,1.069
21.216,1.107
21.227,1.082
21.237,1.094
21.247,1.094
21.257,1.069
21.267,1.094
21.276,1.101
21.288,1.094
21.297,1.088
21.307,1.088
21.316,1.082
21.326,1.088
21.338,1.101
21.347,1.069
21.357,1.088
21.366,1.094
21.376,1.069
21.391,1.101
21.401,1.082
21.409,1.094
21.418,1.094
21.427,1.088
21.438,1.088
21.447,1.101
21.457,1.069
21.466,1.088
21.476,1.101
21.487,1.076
21.497,1.101
21.507,1.057
21.517,1.101
21.528,1.082
21.537,1.101
21.547,1.107
21.558,1.082
21.568,1.088
21.576,1.094
21.587,1.107
21.597,1.088
21.607,1.094
21.617,1.094
21.628,1.076
21.636,1.101
21.646,1.082
21.657,1.088
21.667,1.119
21.677,1.101
21.687,1.094
21.697,1.076
21.707,1.082
21.717,1.057
21.728,1.119
21.737,1.057
21.747,1.088
21.757,1.101
21.766,1.076
21.780,1.094
21.790,1.076
21.802,1.088
21.807,1.076
21.818,1.088
21.828,1.069
21.837,1.088
21.847,1.107
21.857,1.094
21.870,1.088
21.880,1.063
21.888,1.094
21.898,1.107
21.907,1.101
21.918,1.082
21.926,1.107
21.939,1.082
21.947,1.094
21.957,1.088
21.968,1.082
21.977,1.063
21.988,1.094
21.996,1.094
22.008,1.082
22.017,1.088
22.027,1.101
22.038,1.076
22.048,1.082
22.057,1.094
22.067,1.069
22.077,1.094
22.088,1.094
22.097,1.082
22.107,1.088
22.117,1.082
22.128,1.094
22.138,1.069
22.147,1.113
22.157,1.076
22.168,1.094
22.177,1.094
22.187,1.076
22.197,1.107
22.207,1.082
22.217,1.076
22.227,1.094
22.238,1.101
22.247,1.088
22.256,1.082
22.268,1.107
22.277,1.088
22.287,1.088
22.297,1.101
22.307,1.069
22.317,1.107
22.327,1.082
22.338,1.076
22.347,1.076
22.357,1.094
22.367,1.082
22.378,1.082
22.387,1.082
22.396,1.088
22.408,1.094
22.417,1.094
22.427,1.094
22.437,1.101
22.447,1.107
22.457,1.094
22.469,1.107
22.477,1.088
22.487,1.063
22.496,1.076
22.506,1.069
22.521,1.082
22.531,1.069
22.540,1.101
22.547,1.076
22.557,1.113
22.568,1.082
22.578,1.076
22.586,1.088
22.597,1.101
22.607,1.063
22.617,1.088
22.627,1.107
22.637,1.069
22.648,1.094
22.658,1.069
22.666,1.113
22.678,1.069
22.687,1.101
22.697,1.094
22.707,1.076
22.717,1.094
22.728,1.088
22.738,1.082
22.746,1.107
22.758,1.088
22.768,1.101
22.776,1.088
22.786,1.101
22.797,1.082
22.807,1.107
22.817,1.113
22.826,1.082
22.837,1.094
22.848,1.088
22.857,1.082
22.867,1.069
22.877,1.101
22.887,1.101
22.897,1.094
22.907,1.082
22.918,1.094
22.928,1.088
22.940,1.076
22.952,1.113
22.963,1.088
22.968,1.101
22.977,1.082
22.990,1.088
22.999,1.101
23.007,1.094
23.018,1.063
23.026,1.094
23.037,1.101
23.047,1.082
23.057,1.107
23.067,1.069
23.077,1.082
23.088,1.101
23.097,1.076
23.108,1.082
23.116,1.101
23.127,1.082
23.137,1.113
23.147,1.082
23.158,1.107
23.168,1.069
23.178,1.113
23.188,1.076
23.198,1.107
23.207,1.076
23.217,1.088
23.227,1.076
23.238,1.094
23.247,1.101
23.257,1.082
23.267,1.101
23.276,1.069
23.287,1.088
23.297,1.094
23.307,1.094
23.317,1.094
23.327,1.082
23.337,1.082
23.347,1.113
23.358,1.088
23.366,1.094
23.377,1.088
23.386,1.113
23.397,1.082
23.407,1.101
23.418,1.063
23.428,1.101
23.437,1.076
23.448,1.107
23.458,1.069
23.467,1.088
23.477,1.082
23.487,1.094
23.497,1.107
23.507,1.088
23.517,1.094
23.527,1.101
23.538,1.076
23.546,1.088
23.557,1.082
23.567,1.057
23.577,1.113
23.587,1.082
23.597,1.113
23.607,1.088
23.617,1.088
23.626,1.082
23.637,1.082
23.647,1.082
23.657,1.094
23.667,1.082
23.677,1.069
23.686,1.101
23.697,1.094
23.708,1.107
23.718,1.082
23.726,1.094
23.738,1.094
23.747,1.088
23.763,1.088
23.771,1.082
23.777,1.088
23.788,1.107
23.806,1.101
23.817,1.088
23.827,1.119
23.837,1.082
23.847,1.088
23.857,1.094
23.867,1.076
23.878,1.101
23.887,1.088
23.897,1.076
23.907,1.094
23.917,1.069
23.928,1.082
23.937,1.094
23.946,1.094
23.957,1.107
23.967,1.107
23.976,1.101
23.987,1.076
23.997,1.101
24.007,1.082
24.017,1.088
24.027,1.076
24.037,1.101
24.048,1.076
24.058,1.101
24.066,1.076
24.077,1.113
24.087,1.088
24.097,1.088
24.107,1.069
24.118,1.088
24.128,1.101
24.138,1.082
24.146,1.094
24.156,1.088
24.167,1.094
24.178,1.057
24.189,1.107
24.197,1.076
24.214,1.082
24.223,1.107
24.230,1.076
24.238,1.107
24.247,1.088
24.257,1.101
24.267,1.101
24.277,1.088
24.286,1.101
24.297,1.094
24.308,1.101
24.318,1.101
24.327,1.082
24.347,1.082
24.357,1.094
24.368,1.094
24.377,1.088
24.386,1.076
24.396,1.107
24.406,1.088
24.417,1.069
24.427,1.101
24.438,1.094
24.447,1.082
24.458,1.088
24.467,1.107
24.477,1.082
24.487,1.126
24.498,1.101
24.507,1.094
24.517,1.107
24.527,1.076
24.538,1.088
24.547,1.101
24.558,1.107
24.566,1.094
24.577,1.101
24.587,1.094
24.597,1.094
24.609,1.126
24.617,1.082
24.627,1.094
24.638,1.088
24.646,1.088
24.658,1.088
24.666,1.082
24.678,1.069
24.687,1.088
24.697,1.094
24.707,1.101
24.718,1.101
24.728,1.088
24.738,1.107
24.746,1.082
24.757,1.094
24.767,1.101
24.777,1.094
24.789,1.076
24.797,1.101
24.808,1.082
24.817,1.119
24.826,1.082
24.837,1.094
24.847,1.069
24.857,1.101
24.867,1.101
24.877,1.088
24.888,1.094
24.898,1.088
24.908,1.069
24.918,1.101
24.927,1.088
24.938,1.082
24.947,1.126
24.957,1.088
24.967,1.082
24.977,1.082
24.986,1.094
24.996,1.101
25.007,1.113
25.017,1.094
25.027,1.101
25.038,1.094
25.048,1.076
25.058,1.101
25.068,1.088
25.077,1.057
25.087,1.094
25.097,1.094
25.107,1.063
25.117,1.088
25.129,1.069
25.137,1.076
25.147,1.082
25.164,1.088
25.172,1.088
25.178,1.094
25.187,1.088
25.197,1.088
25.207,1.094
25.217,1.094
25.227,1.076
25.238,1.082
25.248,1.076
25.257,1.076
25.271,1.094
25.284,1.094
25.290,1.082
25.298,1.082
25.308,1.063
25.317,1.076
25.327,1.076
25.338,1.051
25.346,1.094
25.361,1.101
25.370,1.082
25.378,1.088
25.387,1.101
25.399,1.076
25.406,1.076
25.417,1.101
25.427,1.069
25.437,1.088
25.447,1.094
25.457,1.094
25.467,1.082
25.477,1.076
25.487,1.101
25.497,1.082
25.506,1.088
25.516,1.082
25.527,1.076
25.537,1.094
25.547,1.069
25.557,1.101
25.567,1.063
25.578,1.094
25.588,1.088
25.596,1.088
25.606,1.107
25.618,1.063
25.627,1.101
25.637,1.094
25.647,1.088
25.657,1.101
25.668,1.107
25.678,1.063
25.687,1.107
25.698,1.088
25.707,1.101
25.717,1.076
25.727,1.088
25.738,1.088
25.747,1.076
25.758,1.082
25.766,1.082
25.776,1.088
25.787,1.107
25.797,1.088
25.807,1.101
25.817,1.076
25.826,1.107
25.837,1.069
25.847,1.094
25.856,1.101
25.877,1.082
25.908,1.082
25.918,1.094
25.926,1.063
25.936,1.107
25.947,1.088
25.957,1.082
25.966,1.101
25.977,1.088
25.987,1.082
25.997,1.094
26.007,1.063
26.018,1.051
26.026,1.057
26.038,1.076
26.048,1.076
26.057,1.101
26.067,1.094
26.077,1.082
26.087,1.082
26.098,1.101
26.108,1.057
26.118,1.101
26.127,1.101
26.137,1.076
26.148,1.082
26.157,1.094
26.167,1.088
26.177,1.082
26.187,1.082
26.198,1.088
26.208,1.094
26.218,1.094
26.227,1.094
26.237,1.107
26.247,1.076
26.258,1.088
26.268,1.101
26.277,1.076
26.286,1.101
26.300,1.088
26.313,1.094
26.320,1.088
26.328,1.094
26.338,1.094
26.347,1.094
26.358,1.088
26.368,1.088
26.378,1.088
26.392,1.094
26.401,1.088
26.409,1.094
26.417,1.076
26.427,1.094
26.437,1.094
26.447,1.088
26.457,1.076
26.467,1.076
26.478,1.094
26.488,1.094
26.497,1.076
26.507,1.088
26.517,1.082
26.527,1.113
26.538,1.076
26.548,1.076
26.557,1.107
26.567,1.088
26.577,1.094
26.587,1.088
26.597,1.069
26.607,1.094
26.617,1.094
26.627,1.082
26.638,1.082
26.647,1.101
26.661,1.101
26.673,1.088
26.680,1.088
26.688,1.069
26.698,1.107
26.707,1.044
26.718,1.101
26.727,1.051
26.737,1.076
26.747,1.063
26.757,1.107
26.767,1.088
26.777,1.076
26.788,1.113
26.798,1.069
26.806,1.101
26.818,1.094
26.827,1.069
26.839,1.101
26.847,1.069
26.857,1.088
26.867,1.094
26.877,1.076
26.886,1.088
26.898,1.101
26.907,1.069
26.917,1.107
26.927,1.069
26.937,1.088
26.947,1.082
26.957,1.126
26.967,1.044
26.978,1.082
26.987,1.076
26.997,1.076
27.007,1.076
27.017,1.101
27.027,1.069
27.038,1.119
27.048,1.082
27.058,1.088
27.067,1.094
27.076,1.057
27.087,1.094
