# T[s],enable,encoder[enc]
8.717,1,110
8.727,1,109
8.738,1,111
8.746,1,111
8.756,1,111
8.767,1,111
8.777,1,111
8.787,1,113
8.797,1,115
8.807,1,117
8.817,1,118
8.828,1,116
8.837,1,115
8.846,1,115
8.857,1,115
8.867,1,115
8.877,1,116
8.886,1,117
8.897,1,117
8.908,1,116
8.918,1,115
8.927,1,114
8.938,1,113
8.947,1,112
8.957,1,111
8.967,1,110
8.977,1,109
8.987,1,108
8.997,1,108
9.007,1,108
9.017,1,109
9.027,1,109
9.037,1,109
9.047,1,110
9.056,1,110
9.066,1,110
9.078,1,110
9.086,1,110
9.096,1,110
9.106,1,110
9.117,1,110
9.127,1,111
9.137,1,112
9.148,1,114
9.158,1,115
9.166,1,115
9.178,1,116
9.186,1,116
9.197,1,117
9.207,1,119
9.217,1,119
9.228,1,119
9.237,1,119
9.247,1,115
9.257,1,114
9.267,1,114
9.276,1,113
9.287,1,114
9.297,1,114
9.306,1,115
9.317,1,115
9.326,1,114
9.336,1,114
9.347,1,114
9.356,1,112
9.367,1,112
9.377,1,112
9.387,1,112
9.396,1,112
9.406,1,112
9.416,1,113
9.427,1,115
9.437,1,117
9.446,1,119
9.457,1,119
9.467,1,115
9.477,1,114
9.488,1,113
9.496,1,112
9.506,1,113
9.516,1,115
9.527,1,115
9.537,1,115
9.547,1,115
9.557,1,115
9.567,1,115
9.576,1,115
9.586,1,118
9.597,1,120
9.606,1,120
9.616,1,120
9.627,1,120
9.637,1,119
9.646,1,118
9.657,1,117
9.666,1,116
9.676,1,116
9.686,1,115
9.697,1,115
9.707,1,115
9.717,1,116
9.727,1,116
9.737,1,116
9.746,1,116
9.757,1,116
9.768,1,116
9.776,1,116
9.787,1,116
9.797,1,116
9.807,1,115
9.818,1,115
9.826,1,115
9.837,1,114
9.846,1,114
9.856,1,116
9.867,1,117
9.876,1,117
9.887,1,117
9.897,1,117
9.906,1,117
9.917,1,117
9.928,1,117
9.936,1,116
9.948,1,115
9.962,1,115
9.969,1,115
9.977,1,116
9.987,1,117
9.997,1,117
10.006,1,117
10.016,1,117
10.026,1,114
10.037,1,114
10.050,1,114
10.061,1,114
10.067,1,115
10.077,1,115
10.086,1,115
10.096,1,115
10.106,1,115
10.116,1,115
10.127,1,115
10.137,1,115
10.147,1,115
10.157,1,115
10.166,1,115
10.177,1,116
10.186,1,117
10.197,1,119
10.208,1,119
10.216,1,119
10.227,1,117
10.238,1,115
10.249,1,113
10.262,1,110
10.272,1,110
10.280,1,110
10.287,1,111
10.296,1,114
10.306,1,116
10.317,1,119
10.327,1,119
10.337,1,119
10.348,1,121
10.357,1,119
10.367,1,119
10.378,1,119
10.387,1,118
10.396,1,117
10.408,1,116
10.417,1,114
10.427,1,113
10.437,1,113
10.446,1,113
10.456,1,115
10.467,1,116
10.478,1,116
10.487,1,117
10.497,1,117
10.508,1,116
10.517,1,115
10.526,1,114
10.537,1,113
10.550,1,113
10.559,1,113
10.566,1,113
10.578,1,113
10.587,1,113
10.596,1,113
10.607,1,114
10.617,1,114
10.626,1,115
10.637,1,116
10.647,1,117
10.656,1,117
10.667,1,118
10.677,1,119
10.686,1,119
10.696,1,119
10.708,1,117
10.717,1,116
10.727,1,116
10.737,1,114
10.747,1,114
10.757,1,114
10.768,1,114
10.776,1,114
10.786,1,114
10.796,1,115
10.806,1,115
10.816,1,116
10.827,1,120
10.837,1,123
10.847,1,123
10.858,1,124
10.868,1,124
10.877,1,121
10.886,1,118
10.896,1,114
10.906,1,113
10.917,1,113
10.928,1,113
10.937,1,113
10.947,1,115
10.956,1,114
10.969,1,114
10.984,1,115
10.988,1,116
10.996,1,116
11.007,1,119
11.017,1,119
11.027,1,119
11.038,1,119
11.048,1,117
11.056,1,116
11.066,1,115
11.079,1,114
11.091,1,112
11.099,1,112
11.107,1,112
11.117,1,114
11.128,1,116
11.140,1,118
11.157,1,119
11.165,1,119
11.171,1,119
11.177,1,119
11.187,1,119
11.197,1,119
11.207,1,119
11.217,1,118
11.227,1,118
11.238,1,117
11.247,1,117
11.258,1,117
11.267,1,117
11.277,1,116
11.286,1,116
11.297,1,116
11.306,1,116
11.316,1,116
11.330,1,116
11.343,1,116
11.349,1,115
11.357,1,116
11.369,1,118
11.377,1,121
11.386,1,121
11.396,1,121
11.406,1,120
11.416,1,119
11.427,1,118
11.437,1,119
11.447,1,118
11.457,1,118
11.467,1,116
11.478,1,114
11.486,1,114
11.496,1,113
11.507,1,113
11.516,1,113
11.527,1,114
11.537,1,114
11.546,1,116
11.556,1,118
11.566,1,118
11.576,1,119
11.588,1,120
11.596,1,120
11.607,1,120
11.621,1,120
11.631,1,120
11.638,1,120
11.646,1,118
11.658,1,116
11.666,1,115
11.676,1,112
11.687,1,111
11.697,1,111
11.707,1,111
11.717,1,112
11.726,1,113
11.738,1,113
11.746,1,114
11.756,1,116
11.766,1,116
11.776,1,116
11.787,1,116
11.797,1,116
11.808,1,116
11.817,1,114
11.826,1,111
11.838,1,110
11.846,1,109
11.856,1,109
11.867,1,109
11.877,1,110
11.887,1,111
11.897,1,112
11.907,1,112
11.918,1,112
11.926,1,112
11.937,1,113
11.946,1,113
11.957,1,113
11.967,1,113
11.976,1,112
11.986,1,112
11.998,1,112
12.006,1,112
12.020,1,112
12.034,1,112
12.040,1,113
12.047,1,114
12.056,1,114
12.066,1,114
12.076,1,114
12.086,1,113
12.096,1,112
12.106,1,112
12.116,1,112
12.127,1,112
12.141,1,114
12.151,1,117
12.163,1,118
12.170,1,118
12.177,1,116
12.187,1,114
12.196,1,111
12.208,1,111
12.217,1,111
12.227,1,111
12.237,1,111
12.248,1,111
12.257,1,110
12.267,1,110
12.278,1,111
12.286,1,113
12.297,1,114
12.307,1,115
12.317,1,115
12.327,1,115
12.336,1,114
12.346,1,114
12.357,1,114
12.366,1,114
12.376,1,114
12.387,1,114
12.397,1,114
12.407,1,113
12.416,1,112
12.427,1,113
12.436,1,114
12.447,1,116
12.456,1,119
12.467,1,119
12.477,1,119
12.488,1,119
12.496,1,117
12.507,1,116
12.516,1,115
12.526,1,115
12.537,1,116
12.547,1,116
12.557,1,117
12.567,1,118
12.577,1,116
12.586,1,115
12.596,1,115
12.606,1,115
12.616,1,115
12.626,1,116
12.637,1,116
12.647,1,117
12.657,1,117
12.668,1,117
12.678,1,118
12.686,1,117
12.696,1,117
12.706,1,118
12.716,1,118
12.727,1,116
12.738,1,116
12.747,1,115
12.757,1,115
12.768,1,115
12.776,1,114
12.786,1,113
12.797,1,114
12.806,1,114
12.817,1,114
12.827,1,115
12.837,1,117
12.846,1,118
12.856,1,118
12.867,1,117
12.877,1,117
12.887,1,115
12.897,1,112
12.907,1,111
12.917,1,110
12.926,1,110
12.937,1,109
12.947,1,110
12.956,1,111
12.966,1,112
12.977,1,113
12.987,1,113
12.997,1,113
13.007,1,113
13.021,1,113
13.031,1,113
13.038,1,113
13.048,1,112
13.057,1,112
13.066,1,112
13.077,1,112
13.087,1,112
13.097,1,111
13.108,1,110
13.117,1,109
13.126,1,108
13.138,1,108
13.147,1,110
13.157,1,109
13.167,1,109
13.177,1,110
13.187,1,109
13.197,1,109
13.208,1,110
13.218,1,113
13.226,1,111
13.237,1,112
13.247,1,117
13.257,1,114
13.267,1,111
13.277,1,112
13.287,1,109
13.297,1,107
13.308,1,107
13.317,1,105
13.327,1,105
13.338,1,103
13.346,1,103
13.356,1,103
13.368,1,103
13.376,1,102
13.386,1,103
13.397,1,103
13.407,1,103
13.417,1,105
13.427,1,105
13.437,1,105
13.447,1,105
13.458,1,105
13.466,1,104
13.478,1,104
13.487,1,104
13.496,1,103
13.507,1,103
13.520,1,101
13.531,1,100
13.537,1,100
13.548,1,100
13.557,1,100
13.568,1,100
13.576,1,100
13.587,1,100
13.597,1,100
13.607,1,100
13.618,1,100
13.627,1,102
13.638,1,102
13.647,1,103
13.658,1,103
13.666,1,102
13.677,1,100
13.687,1,99
13.697,1,96
13.706,1,96
13.717,1,96
13.728,1,96
13.737,1,96
13.746,1,96
13.757,1,96
13.768,1,96
13.777,1,96
13.787,1,96
13.797,1,97
13.806,1,97
13.817,1,96
13.826,1,95
13.837,1,94
13.847,1,94
13.857,1,94
13.867,1,96
13.878,1,96
13.886,1,96
13.896,1,96
13.906,1,97
13.916,1,97
13.926,1,97
13.937,1,97
13.946,1,96
13.957,1,95
13.967,1,94
13.977,1,93
13.988,1,93
13.996,1,93
14.006,1,93
14.017,1,93
14.027,1,93
14.037,1,93
14.046,1,93
14.057,1,92
14.066,1,92
14.078,1,92
14.087,1,92
14.097,1,92
14.107,1,92
14.120,1,92
14.130,1,92
14.143,1,92
14.149,1,92
14.157,1,92
14.166,1,92
14.176,1,94
14.187,1,94
14.197,1,93
14.207,1,92
14.217,1,89
14.227,1,87
14.236,1,85
14.246,1,84
14.256,1,84
14.266,1,84
14.277,1,84
14.287,1,84
14.296,1,84
14.307,1,84
14.316,1,84
14.326,1,84
14.338,1,84
14.346,1,84
14.356,1,84
14.367,1,83
14.377,1,82
14.386,1,82
14.396,1,82
14.408,1,80
14.418,1,80
14.427,1,80
14.437,1,80
14.447,1,82
14.458,1,82
14.467,1,83
14.477,1,83
14.486,1,82
14.496,1,82
14.506,1,82
14.517,1,82
14.527,1,83
14.538,1,84
14.548,1,84
14.556,1,84
14.566,1,83
14.577,1,82
14.588,1,82
14.596,1,82
14.606,1,82
14.617,1,82
14.627,1,81
14.637,1,80
14.648,1,80
14.658,1,80
14.667,1,81
14.676,1,81
14.686,1,82
14.696,1,82
14.707,1,83
14.718,1,83
14.727,1,84
14.738,1,84
14.746,1,86
14.758,1,85
14.767,1,84
14.776,1,86
14.786,1,86
14.797,1,87
14.808,1,87
14.817,1,87
14.826,1,87
14.837,1,87
14.850,1,87
14.862,1,87
14.869,1,87
14.877,1,88
14.887,1,88
14.898,1,88
14.908,1,88
14.916,1,90
14.926,1,92
14.938,1,93
14.948,1,93
14.957,1,93
14.967,1,93
14.977,1,93
14.987,1,95
14.997,1,94
15.006,1,95
15.016,1,96
15.026,1,97
15.037,1,97
15.047,1,98
15.057,1,99
15.066,1,99
15.077,1,99
15.086,1,101
15.096,1,103
15.106,1,106
15.117,1,110
15.127,1,110
15.137,1,110
15.147,1,111
15.157,1,111
15.168,1,111
15.178,1,112
15.186,1,113
15.197,1,114
15.207,1,114
15.217,1,114
15.226,1,115
15.242,1,116
15.253,1,119
15.260,1,120
15.267,1,121
15.278,1,122
15.287,1,124
15.298,1,125
15.307,1,125
15.317,1,126
15.328,1,126
15.338,1,126
15.346,1,126
15.357,1,126
15.366,1,126
15.378,1,127
15.387,1,127
15.397,1,129
15.408,1,129
15.417,1,129
15.426,1,130
15.438,1,130
15.446,1,130
15.457,1,130
15.467,1,130
15.477,1,129
15.487,1,129
15.497,1,129
15.507,1,129
15.516,1,129
15.526,1,129
15.537,1,129
15.547,1,128
15.557,1,127
15.567,1,126
15.577,1,127
15.588,1,127
15.598,1,127
15.608,1,126
15.616,1,126
15.626,1,127
15.637,1,127
15.647,1,128
15.657,1,128
15.667,1,129
15.678,1,127
15.686,1,125
15.697,1,123
15.706,1,120
15.718,1,120
15.727,1,120
15.737,1,119
15.747,1,118
15.758,1,118
15.768,1,118
15.778,1,119
15.786,1,120
15.796,1,121
15.807,1,121
15.817,1,121
15.827,1,120
15.837,1,118
15.847,1,117
15.858,1,116
15.866,1,116
15.877,1,116
15.887,1,114
15.896,1,114
15.907,1,112
15.917,1,112
15.928,1,112
15.937,1,113
15.947,1,113
15.956,1,113
15.967,1,112
15.977,1,112
15.987,1,109
15.997,1,106
16.007,1,105
16.018,1,105
16.026,1,104
16.038,1,104
16.046,1,104
16.057,1,105
16.067,1,105
16.077,1,106
16.087,1,104
16.098,1,104
16.106,1,104
16.117,1,104
16.127,1,105
16.138,1,105
16.147,1,104
16.157,1,103
16.167,1,102
16.177,1,102
16.187,1,102
16.200,1,103
16.211,1,103
16.224,1,103
16.232,1,103
16.238,1,103
16.247,1,103
16.257,1,103
16.267,1,104
16.278,1,104
16.288,1,103
16.297,1,103
16.306,1,103
16.316,1,103
16.327,1,104
16.337,1,100
16.347,1,100
16.357,1,100
16.367,1,101
16.377,1,101
16.387,1,103
16.396,1,104
16.409,1,101
16.417,1,99
16.427,1,100
16.437,1,100
16.447,1,99
16.457,1,101
16.466,1,103
16.478,1,103
16.487,1,105
16.497,1,105
16.507,1,106
16.517,1,107
16.528,1,107
16.537,1,108
16.546,1,108
16.556,1,108
16.567,1,107
16.576,1,106
16.587,1,106
16.597,1,107
16.607,1,108
16.617,1,108
16.634,1,109
16.642,1,109
16.647,1,109
16.658,1,110
16.667,1,112
16.677,1,113
16.689,1,113
16.697,1,114
16.708,1,115
16.718,1,117
16.727,1,117
16.738,1,117
16.746,1,117
16.757,1,116
16.767,1,116
16.777,1,116
16.787,1,118
16.798,1,120
16.808,1,123
16.818,1,125
16.826,1,126
16.837,1,127
16.847,1,126
16.857,1,126
16.868,1,126
16.877,1,126
16.888,1,126
16.897,1,126
16.908,1,126
16.916,1,126
16.929,1,126
16.943,1,126
16.949,1,127
16.957,1,127
16.967,1,130
16.977,1,131
16.986,1,131
16.996,1,131
17.007,1,131
17.017,1,131
17.027,1,129
17.041,1,128
17.052,1,128
17.057,1,128
17.067,1,128
17.078,1,128
17.087,1,128
17.098,1,129
17.107,1,130
17.117,1,130
17.127,1,131
17.137,1,132
17.147,1,132
17.157,1,131
17.167,1,131
17.177,1,131
17.187,1,132
17.197,1,134
17.207,1,134
17.217,1,134
17.227,1,133
17.237,1,130
17.248,1,127
17.257,1,126
17.267,1,123
17.277,1,123
17.287,1,123
17.297,1,123
17.307,1,123
17.317,1,124
17.328,1,124
17.338,1,125
17.346,1,125
17.357,1,126
17.367,1,126
17.377,1,126
17.387,1,126
17.397,1,126
17.407,1,126
17.416,1,126
17.427,1,125
17.438,1,123
17.447,1,123
17.457,1,119
17.467,1,119
17.481,1,119
17.493,1,121
17.497,1,119
17.507,1,119
17.517,1,119
17.529,1,119
17.538,1,118
17.547,1,120
17.557,1,124
17.567,1,119
17.578,1,117
17.586,1,124
17.596,1,117
17.608,1,118
17.620,1,117
17.634,1,116
17.640,1,113
17.647,1,112
17.658,1,110
17.668,1,106
17.678,1,107
17.687,1,107
17.697,1,108
17.707,1,111
17.717,1,115
17.727,1,117
17.737,1,117
17.747,1,116
17.757,1,116
17.768,1,114
17.778,1,114
17.786,1,114
17.797,1,114
17.809,1,114
17.817,1,114
17.827,1,114
17.837,1,113
17.846,1,113
17.856,1,113
17.866,1,113
17.877,1,113
17.887,1,113
17.898,1,115
17.907,1,117
17.917,1,118
17.928,1,120
17.936,1,120
17.947,1,117
17.957,1,115
17.967,1,113
17.977,1,113
17.987,1,115
17.998,1,115
18.008,1,118
18.018,1,118
18.027,1,116
18.038,1,115
18.047,1,115
18.058,1,114
18.067,1,114
18.077,1,116
18.088,1,117
18.097,1,118
18.107,1,119
18.117,1,117
18.128,1,117
18.138,1,116
18.147,1,116
18.157,1,116
18.167,1,116
18.177,1,116
18.187,1,116
18.198,1,116
18.208,1,115
18.217,1,114
18.228,1,114
18.237,1,113
18.247,1,113
18.257,1,113
18.267,1,115
18.278,1,115
18.288,1,117
18.298,1,118
18.308,1,118
18.318,1,119
18.327,1,119
18.337,1,119
18.347,1,119
18.358,1,119
18.368,1,118
18.378,1,118
18.387,1,118
18.397,1,118
18.409,1,119
18.417,1,121
18.427,1,122
18.437,1,126
18.448,1,128
18.458,1,128
18.468,1,129
18.478,1,129
18.487,1,129
18.497,1,129
18.507,1,130
18.518,1,127
18.528,1,128
18.538,1,130
18.548,1,130
18.557,1,133
18.566,1,136
18.577,1,136
18.587,1,135
18.597,1,136
18.607,1,135
18.617,1,135
18.626,1,136
18.637,1,137
18.648,1,136
18.657,1,136
18.667,1,135
18.677,1,135
18.687,1,135
18.697,1,136
18.708,1,140
18.718,1,140
18.728,1,141
18.737,1,141
18.747,1,142
18.757,1,142
18.767,1,142
18.778,1,142
18.786,1,142
18.798,1,144
18.806,1,143
18.817,1,143
18.827,1,142
18.837,1,143
18.847,1,143
18.857,1,142
18.867,1,142
18.877,1,143
18.887,1,144
18.897,1,144
18.907,1,146
18.917,1,148
18.927,1,148
18.940,1,148
18.954,1,147
18.962,1,147
18.967,1,145
18.977,1,145
18.986,1,145
18.997,1,145
19.007,1,144
19.017,1,144
19.027,1,145
19.037,1,146
19.048,1,148
19.056,1,151
19.066,1,152
19.078,1,153
19.087,1,153
19.097,1,151
19.107,1,149
19.117,1,147
19.128,1,146
19.138,1,145
19.147,1,145
19.157,1,145
19.167,1,144
19.177,1,142
19.187,1,142
19.197,1,142
19.207,1,142
19.218,1,145
19.228,1,148
19.236,1,152
19.247,1,152
19.256,1,152
19.267,1,151
19.277,1,150
19.290,1,149
19.304,1,148
19.309,1,149
19.318,1,148
19.328,1,146
19.337,1,145
19.347,1,143
19.357,1,144
19.370,1,146
19.381,1,149
19.389,1,153
19.397,1,155
19.408,1,156
19.417,1,156
19.427,1,157
19.437,1,157
19.447,1,157
19.457,1,158
19.468,1,159
19.477,1,158
19.488,1,157
19.497,1,155
19.506,1,154
19.519,1,153
19.533,1,153
19.541,1,153
19.547,1,154
19.558,1,155
19.566,1,155
19.578,1,154
19.587,1,153
19.597,1,152
19.607,1,152
19.617,1,153
19.633,1,153
19.644,1,154
19.650,1,154
19.657,1,154
19.667,1,153
19.676,1,153
19.686,1,153
19.698,1,154
19.707,1,154
19.717,1,154
19.728,1,154
19.738,1,154
19.747,1,154
19.757,1,154
19.767,1,155
19.777,1,155
19.787,1,154
19.798,1,153
19.807,1,151
19.817,1,148
19.826,1,147
19.840,1,145
19.852,1,145
19.858,1,145
19.867,1,144
19.877,1,145
19.888,1,145
19.897,1,145
19.908,1,145
19.917,1,145
19.926,1,145
19.937,1,145
19.947,1,145
19.957,1,145
19.967,1,145
19.977,1,145
19.987,1,144
19.997,1,144
20.008,1,143
20.017,1,143
20.027,1,143
20.037,1,142
20.047,1,142
20.057,1,142
20.067,1,141
20.077,1,141
20.088,1,141
20.096,1,141
20.108,1,142
20.116,1,143
20.127,1,144
20.137,1,143
20.147,1,141
20.157,1,139
20.168,1,138
20.178,1,137
20.188,1,137
20.198,1,137
20.207,1,137
20.218,1,137
20.227,1,137
20.241,1,135
20.251,1,135
20.258,1,136
20.266,1,137
20.278,1,138
20.287,1,138
20.297,1,138
20.307,1,138
20.317,1,136
20.327,1,136
20.338,1,136
20.346,1,135
20.356,1,134
20.367,1,134
20.377,1,134
20.388,1,134
20.397,1,139
20.408,1,141
20.418,1,146
20.427,1,146
20.437,1,145
20.448,1,143
20.457,1,141
20.467,1,136
20.477,1,136
20.487,1,136
20.497,1,139
20.507,1,136
20.516,1,135
20.528,1,133
20.537,1,130
20.546,1,128
20.557,1,128
20.567,1,130
20.577,1,131
20.586,1,132
20.597,1,133
20.606,1,133
20.621,1,133
20.632,1,136
20.639,1,137
20.647,1,136
20.657,1,135
20.667,1,135
20.677,1,134
20.686,1,132
20.698,1,131
20.708,1,132
20.720,1,132
20.734,1,132
20.740,1,132
20.747,1,134
20.757,1,132
20.766,1,132
20.777,1,133
20.789,1,134
20.802,1,134
20.809,1,134
20.817,1,133
20.827,1,132
20.837,1,131
20.848,1,131
20.856,1,132
20.870,1,132
20.884,1,131
20.889,1,132
20.898,1,132
20.907,1,132
20.917,1,134
20.927,1,136
20.938,1,132
20.946,1,131
20.957,1,129
20.967,1,127
20.976,1,127
20.989,1,128
20.997,1,128
21.008,1,128
21.017,1,128
21.028,1,128
21.036,1,128
21.046,1,129
21.056,1,129
21.067,1,130
21.077,1,130
21.087,1,130
21.097,1,130
21.107,1,130
21.118,1,129
21.126,1,128
21.138,1,128
21.146,1,127
21.157,1,128
21.167,1,129
21.177,1,129
21.188,1,131
21.196,1,131
21.208,1,131
21.216,1,131
21.227,1,130
21.237,1,129
21.247,1,128
21.257,1,128
21.267,1,127
21.277,1,127
21.288,1,127
21.297,1,129
21.306,1,129
21.316,1,130
21.327,1,130
21.337,1,129
21.347,1,128
21.357,1,127
21.366,1,125
21.376,1,125
21.391,1,125
21.401,1,126
21.409,1,124
21.418,1,125
21.427,1,124
21.438,1,124
21.448,1,124
21.457,1,125
21.466,1,124
21.476,1,126
21.487,1,125
21.497,1,125
21.507,1,125
21.517,1,125
21.527,1,126
21.537,1,126
21.547,1,127
21.558,1,126
21.568,1,125
21.576,1,124
21.587,1,123
21.597,1,123
21.607,1,122
21.617,1,122
21.628,1,121
21.636,1,121
21.646,1,121
21.657,1,121
21.667,1,121
21.676,1,121
21.687,1,120
21.697,1,120
21.707,1,121
21.717,1,120
21.728,1,119
21.737,1,118
21.747,1,118
21.757,1,117
21.767,1,117
21.777,1,116
21.790,1,116
21.802,1,116
21.807,1,118
21.818,1,120
21.828,1,120
21.837,1,120
21.847,1,120
21.857,1,120
21.870,1,120
21.880,1,118
21.888,1,117
21.898,1,117
21.907,1,116
21.918,1,116
21.926,1,116
21.937,1,116
21.947,1,116
21.957,1,115
21.968,1,114
21.976,1,114
21.988,1,114
21.997,1,114
22.008,1,114
22.017,1,115
22.027,1,115
22.038,1,114
22.048,1,113
22.057,1,112
22.067,1,112
22.076,1,112
22.088,1,112
22.097,1,112
22.107,1,110
22.117,1,110
22.128,1,110
22.137,1,110
22.147,1,110
22.157,1,112
22.168,1,112
22.177,1,112
22.187,1,110
22.197,1,109
22.207,1,109
22.217,1,107
22.227,1,108
22.237,1,108
22.246,1,110
22.256,1,108
22.266,1,108
22.277,1,108
22.287,1,108
22.297,1,109
22.307,1,109
22.317,1,109
22.327,1,109
22.338,1,109
22.347,1,109
22.357,1,109
22.366,1,107
22.377,1,107
22.387,1,107
22.396,1,108
22.408,1,108
22.417,1,107
22.427,1,107
22.437,1,106
22.447,1,106
22.456,1,106
22.468,1,106
22.477,1,106
22.487,1,106
22.496,1,107
22.506,1,109
22.521,1,111
22.531,1,112
22.540,1,113
22.547,1,112
22.557,1,111
22.568,1,109
22.578,1,107
22.586,1,106
22.597,1,107
22.607,1,108
22.616,1,108
22.627,1,107
22.637,1,106
22.648,1,106
22.657,1,105
22.666,1,104
22.678,1,104
22.687,1,104
22.697,1,104
22.707,1,104
22.717,1,104
22.728,1,104
22.738,1,104
22.746,1,104
22.758,1,104
22.768,1,102
22.776,1,101
22.786,1,101
22.797,1,101
22.807,1,101
22.817,1,103
22.826,1,105
22.837,1,105
22.846,1,103
22.857,1,99
22.867,1,96
22.876,1,93
22.887,1,93
22.897,1,95
22.907,1,98
22.918,1,100
22.926,1,99
22.940,1,96
22.952,1,93
22.963,1,89
22.968,1,91
22.977,1,92
22.990,1,96
22.999,1,97
23.007,1,98
23.018,1,98
23.026,1,98
23.037,1,98
23.047,1,99
23.057,1,99
23.067,1,98
23.077,1,96
23.088,1,95
23.096,1,93
23.108,1,92
23.116,1,91
23.127,1,92
23.137,1,92
23.147,1,93
23.158,1,95
23.168,1,94
23.178,1,96
23.188,1,94
23.197,1,95
23.207,1,95
23.217,1,95
23.226,1,96
23.238,1,95
23.247,1,94
23.256,1,92
23.267,1,92
23.276,1,92
23.286,1,92
23.297,1,93
23.306,1,94
23.317,1,95
23.327,1,95
23.337,1,95
23.347,1,96
23.358,1,97
23.366,1,100
23.376,1,102
23.386,1,103
23.397,1,102
23.407,1,99
23.418,1,95
23.427,1,93
23.437,1,90
23.446,1,89
23.458,1,89
23.467,1,90
23.477,1,90
23.487,1,90
23.497,1,89
23.507,1,90
23.517,1,91
23.527,1,93
23.538,1,94
23.546,1,94
23.557,1,95
23.567,1,95
23.577,1,95
23.587,1,94
23.597,1,94
23.607,1,93
23.617,1,93
23.626,1,92
23.637,1,91
23.646,1,91
23.657,1,93
23.667,1,95
23.677,1,96
23.686,1,97
23.697,1,96
23.708,1,95
23.718,1,92
23.726,1,90
23.737,1,90
23.747,1,91
23.763,1,94
23.771,1,96
23.777,1,96
23.788,1,96
23.806,1,92
23.817,1,92
23.827,1,92
23.837,1,94
23.847,1,95
23.857,1,96
23.867,1,96
23.878,1,96
23.887,1,96
23.897,1,96
23.907,1,97
23.917,1,97
23.927,1,96
23.937,1,95
23.946,1,95
23.957,1,94
23.967,1,94
23.976,1,94
23.987,1,95
23.997,1,95
24.007,1,95
24.017,1,95
24.027,1,95
24.037,1,95
24.048,1,96
24.058,1,96
24.066,1,97
24.077,1,98
24.087,1,98
24.097,1,99
24.107,1,99
24.116,1,98
24.128,1,97
24.138,1,95
24.146,1,94
24.156,1,94
24.167,1,94
24.177,1,94
24.189,1,94
24.197,1,94
24.214,1,94
24.223,1,93
24.230,1,93
24.238,1,94
24.257,1,95
24.277,1,95
24.286,1,95
24.297,1,95
24.308,1,95
24.318,1,94
24.347,1,93
24.357,1,91
24.367,1,91
24.377,1,92
24.386,1,91
24.396,1,91
24.406,1,91
24.417,1,91
24.427,1,91
24.438,1,91
24.447,1,92
24.458,1,91
24.467,1,91
24.477,1,90
24.487,1,90
24.498,1,90
24.507,1,89
24.517,1,88
24.527,1,87
24.538,1,86
24.547,1,86
24.558,1,87
24.566,1,87
24.577,1,87
24.587,1,87
24.596,1,87
24.607,1,86
24.617,1,84
24.627,1,83
24.638,1,83
24.646,1,83
24.658,1,83
24.666,1,84
24.678,1,84
24.687,1,83
24.697,1,82
24.707,1,82
24.718,1,81
24.728,1,81
24.738,1,81
24.746,1,81
24.757,1,80
24.767,1,80
24.777,1,80
24.787,1,80
24.797,1,80
24.808,1,80
24.817,1,80
24.826,1,79
24.837,1,80
24.847,1,80
24.857,1,82
24.867,1,85
24.877,1,87
24.887,1,87
24.898,1,87
24.908,1,87
24.918,1,85
24.927,1,85
24.937,1,83
24.947,1,82
24.957,1,82
24.967,1,81
24.977,1,81
24.986,1,80
24.996,1,79
25.007,1,78
25.017,1,77
25.027,1,77
25.037,1,78
25.047,1,79
25.057,1,80
25.068,1,81
25.077,1,81
25.087,1,82
25.097,1,83
25.107,1,83
25.117,1,84
25.127,1,84
25.137,1,82
25.147,1,81
25.164,1,77
25.172,1,74
25.178,1,72
25.187,1,72
25.196,1,72
25.207,1,72
25.217,1,73
25.227,1,73
25.238,1,74
25.246,1,74
25.257,1,74
25.270,1,75
25.284,1,75
25.290,1,75
25.298,1,76
25.308,1,75
25.317,1,75
25.327,1,74
25.338,1,72
25.346,1,72
25.361,1,72
25.370,1,72
25.378,1,72
25.387,1,72
25.399,1,72
25.406,1,72
25.417,1,72
25.427,1,72
25.437,1,72
25.447,1,72
25.457,1,72
25.466,1,72
25.477,1,72
25.487,1,72
25.497,1,72
25.506,1,72
25.516,1,74
25.527,1,74
25.537,1,75
25.547,1,74
25.557,1,73
25.567,1,71
25.577,1,69
25.588,1,69
25.596,1,70
25.606,1,71
25.617,1,72
25.626,1,72
25.637,1,72
25.647,1,74
25.657,1,74
25.667,1,77
25.678,1,78
25.687,1,80
25.698,1,80
25.707,1,80
25.717,1,80
25.727,1,80
25.737,1,79
25.747,1,78
25.756,1,78
25.766,1,78
25.776,1,78
25.786,1,76
25.797,1,77
25.806,1,76
25.817,1,77
25.826,1,78
25.837,1,79
25.847,1,81
25.856,1,82
25.877,1,86
25.908,1,85
25.917,1,83
25.926,1,81
25.936,1,79
25.946,1,79
25.956,1,80
25.966,1,80
25.977,1,80
25.987,1,80
25.997,1,80
26.007,1,81
26.018,1,81
26.026,1,85
26.037,1,86
26.048,1,86
26.056,1,86
26.067,1,84
26.077,1,81
26.087,1,80
26.098,1,80
26.108,1,82
26.118,1,84
26.126,1,87
26.137,1,88
26.148,1,89
26.157,1,87
26.167,1,87
26.177,1,86
26.187,1,85
26.198,1,85
26.208,1,87
26.218,1,88
26.227,1,88
26.237,1,88
26.247,1,88
26.258,1,88
26.267,1,88
