# T[s],P3[MPa]
21.381,2.896
21.397,2.896
21.408,2.889
21.413,2.889
21.423,2.896
21.431,2.896
21.442,2.896
21.451,2.896
21.462,2.896
21.472,2.896
21.482,2.896
21.491,2.896
21.503,2.896
21.511,2.896
21.521,2.896
21.531,2.896
21.542,2.896
21.552,2.896
21.562,2.896
21.571,2.896
21.581,2.896
21.591,2.896
21.602,2.896
21.611,2.896
21.621,2.896
21.631,2.896
21.642,2.896
21.652,2.902
21.663,2.896
21.671,2.896
21.681,2.896
21.691,2.896
21.702,2.902
21.712,2.896
21.722,2.896
21.732,2.896
21.742,2.896
21.752,2.896
21.761,2.896
21.773,2.896
21.785,2.896
21.797,2.902
21.804,2.896
21.812,2.896
21.822,2.896
21.832,2.896
21.842,2.896
21.853,2.896
21.861,2.896
21.874,2.896
21.883,2.896
21.892,2.896
21.902,2.896
21.912,2.896
21.921,2.902
21.933,2.896
21.943,2.896
21.952,2.902
21.961,2.902
21.972,2.902
21.982,2.902
21.992,2.902
22.003,2.902
22.013,2.902
22.023,2.902
22.031,2.902
22.041,2.896
22.051,2.902
22.062,2.902
22.071,2.902
22.082,2.896
22.091,2.896
22.102,2.902
22.113,2.896
22.123,2.902
22.131,2.902
22.143,2.902
22.152,2.902
22.162,2.902
22.172,2.902
22.182,2.902
22.191,2.902
22.202,2.902
22.211,2.902
22.221,2.902
22.231,2.902
22.242,2.902
22.252,2.896
22.261,2.902
22.273,2.902
22.281,2.902
22.291,2.902
22.301,2.902
22.311,2.896
22.321,2.902
22.331,2.902
22.342,2.902
22.351,2.902
22.361,2.902
22.371,2.902
22.382,2.902
22.393,2.902
22.402,2.902
22.412,2.902
22.422,2.902
22.431,2.902
22.443,2.902
22.451,2.902
22.462,2.902
22.472,2.902
22.481,2.902
22.491,2.902
22.503,2.902
22.512,2.902
22.525,2.902
22.536,2.902
22.543,2.908
22.551,2.902
22.561,2.902
22.572,2.902
22.582,2.902
22.592,2.902
22.602,2.902
22.611,2.902
22.623,2.902
22.631,2.908
22.641,2.902
22.651,2.902
22.662,2.902
22.671,2.902
22.683,2.902
22.692,2.902
22.702,2.902
22.712,2.902
22.723,2.902
22.732,2.902
22.741,2.902
22.751,2.902
22.762,2.908
22.772,2.908
22.781,2.908
22.791,2.908
22.803,2.902
22.811,2.902
22.822,2.902
22.832,2.902
22.842,2.902
22.852,2.902
22.862,2.908
22.871,2.908
22.883,2.908
22.892,2.908
22.901,2.908
22.911,2.902
22.921,2.908
22.932,2.908
22.946,2.908
22.958,2.908
22.965,2.908
22.972,2.902
22.981,2.908
22.995,2.908
23.003,2.908
23.011,2.908
23.022,2.908
23.032,2.908
23.042,2.908
23.051,2.908
23.062,2.908
23.071,2.908
23.082,2.908
23.091,2.908
23.102,2.908
23.112,2.908
23.122,2.908
23.131,2.908
23.141,2.908
23.151,2.908
23.161,2.908
23.172,2.908
23.182,2.908
23.192,2.908
23.202,2.908
23.213,2.908
23.222,2.908
23.231,2.908
23.242,2.908
23.252,2.908
23.262,2.908
23.271,2.908
23.282,2.908
23.292,2.908
23.302,2.908
23.311,2.908
23.321,2.908
23.333,2.908
23.341,2.908
23.352,2.908
23.361,2.908
23.372,2.908
23.382,2.908
23.391,2.908
23.402,2.908
23.411,2.908
23.421,2.908
23.432,2.908
23.442,2.908
23.452,2.908
23.462,2.908
23.472,2.908
23.482,2.908
23.491,2.908
23.501,2.908
23.513,2.908
23.522,2.908
23.532,2.908
23.542,2.908
23.552,2.908
23.561,2.908
23.573,2.908
23.582,2.908
23.592,2.908
23.602,2.908
23.612,2.908
23.622,2.908
23.632,2.908
23.641,2.908
23.653,2.908
23.661,2.915
23.673,2.908
23.683,2.908
23.692,2.908
23.702,2.908
23.712,2.908
23.722,2.908
23.731,2.908
23.741,2.908
23.755,2.908
23.769,2.915
23.774,2.908
23.803,2.908
23.813,2.908
23.823,2.908
23.831,2.908
23.841,2.908
23.853,2.908
23.862,2.915
23.872,2.915
23.882,2.908
23.892,2.908
23.902,2.908
23.913,2.915
23.921,2.915
23.933,2.908
23.942,2.915
23.952,2.908
23.961,2.915
23.972,2.915
23.982,2.915
23.993,2.915
24.002,2.915
24.011,2.915
24.021,2.915
24.033,2.915
24.041,2.908
24.052,2.915
24.062,2.915
24.073,2.915
24.082,2.915
24.093,2.915
24.103,2.915
24.113,2.915
24.122,2.915
24.132,2.915
24.142,2.915
24.152,2.915
24.161,2.915
24.172,2.915
24.181,2.915
24.191,2.915
24.206,2.915
24.217,2.915
24.228,2.915
24.232,2.915
24.243,2.915
24.253,2.915
24.261,2.915
24.283,2.915
24.293,2.915
24.303,2.915
24.312,2.915
24.322,2.915
24.333,2.915
24.353,2.915
24.363,2.915
24.373,2.915
24.382,2.915
24.391,2.915
24.405,2.915
24.412,2.921
24.423,2.915
24.433,2.915
24.442,2.915
24.451,2.915
24.461,2.915
24.472,2.915
24.482,2.915
24.492,2.915
24.502,2.915
24.513,2.915
24.521,2.915
24.533,2.915
24.542,2.915
24.552,2.915
24.562,2.915
24.572,2.915
24.583,2.915
24.593,2.921
24.603,2.915
24.613,2.915
24.622,2.915
24.632,2.915
24.641,2.915
24.651,2.915
24.662,2.915
24.673,2.915
24.682,2.915
24.693,2.915
24.703,2.915
24.713,2.915
24.723,2.915
24.732,2.915
24.742,2.915
24.752,2.915
24.761,2.921
24.773,2.915
24.781,2.915
24.792,2.915
24.802,2.915
24.812,2.915
24.822,2.915
24.832,2.915
24.842,2.915
24.852,2.915
24.863,2.915
24.871,2.915
24.883,2.921
24.892,2.915
24.902,2.921
24.912,2.915
24.922,2.915
24.932,2.915
24.941,2.915
24.951,2.915
24.962,2.915
24.971,2.915
24.982,2.915
24.992,2.915
25.003,2.915
25.012,2.921
25.022,2.915
25.031,2.915
25.041,2.915
25.051,2.915
25.062,2.915
25.072,2.915
25.081,2.921
25.092,2.915
25.103,2.915
25.112,2.915
25.121,2.915
25.133,2.915
25.141,2.915
25.154,2.915
25.168,2.915
25.174,2.915
25.183,2.915
25.193,2.915
25.202,2.915
25.211,2.915
25.222,2.915
25.233,2.915
25.243,2.915
25.252,2.915
25.265,2.915
25.276,2.915
25.288,2.915
25.292,2.915
25.303,2.915
25.311,2.921
25.322,2.915
25.332,2.921
25.342,2.915
25.352,2.921
25.366,2.921
25.374,2.921
25.382,2.915
25.391,2.915
25.402,2.915
25.411,2.915
25.421,2.921
25.434,2.921
25.442,2.921
25.453,2.915
25.462,2.915
25.473,2.921
25.481,2.915
25.492,2.915
25.502,2.915
25.512,2.921
25.522,2.915
25.533,2.921
25.542,2.921
25.552,2.915
25.563,2.921
25.573,2.921
25.582,2.915
25.592,2.921
25.602,2.921
25.612,2.915
25.622,2.921
25.632,2.921
25.642,2.915
25.651,2.921
25.661,2.915
25.671,2.915
25.682,2.915
25.692,2.915
25.702,2.915
25.712,2.921
25.721,2.921
25.731,2.915
25.741,2.921
25.753,2.921
25.761,2.921
25.772,2.921
25.782,2.921
25.792,2.921
25.804,2.921
25.813,2.921
25.823,2.921
25.831,2.921
25.842,2.921
25.852,2.921
25.862,2.915
25.872,2.921
25.882,2.921
25.892,2.921
25.912,2.921
25.922,2.921
25.931,2.921
25.942,2.921
25.953,2.921
25.962,2.921
25.971,2.921
25.981,2.921
25.991,2.921
26.002,2.921
26.011,2.921
26.022,2.921
26.032,2.921
26.042,2.921
26.052,2.921
26.062,2.921
26.071,2.921
26.083,2.921
26.091,2.921
26.102,2.921
26.112,2.921
26.122,2.921
26.132,2.921
26.142,2.921
26.151,2.921
26.162,2.927
26.171,2.921
26.182,2.921
26.192,2.921
26.202,2.921
26.212,2.921
26.222,2.921
26.231,2.921
26.242,2.921
26.251,2.921
26.262,2.921
26.273,2.921
26.282,2.921
26.292,2.921
26.306,2.921
26.317,2.921
26.322,2.921
26.332,2.921
26.342,2.921
26.353,2.921
26.361,2.921
26.372,2.921
26.382,2.921
26.395,2.921
26.405,2.921
26.412,2.921
26.422,2.921
26.433,2.921
26.442,2.921
26.452,2.921
26.462,2.921
26.472,2.921
26.482,2.921
26.491,2.921
26.503,2.921
26.511,2.927
26.521,2.921
26.533,2.921
26.542,2.921
26.552,2.921
26.562,2.927
26.572,2.921
26.582,2.921
26.591,2.927
26.603,2.927
26.611,2.921
26.622,2.921
26.632,2.921
26.642,2.921
26.652,2.921
26.666,2.921
26.677,2.921
26.683,2.921
26.693,2.921
26.702,2.921
26.712,2.921
26.722,2.921
26.732,2.921
26.742,2.921
26.751,2.927
26.761,2.921
26.773,2.921
26.783,2.921
26.792,2.921
26.803,2.921
26.812,2.921
26.822,2.921
26.833,2.921
26.842,2.927
26.851,2.927
26.861,2.927
26.873,2.927
26.882,2.927
26.892,2.921
26.902,2.927
26.912,2.927
26.923,2.927
26.931,2.927
26.941,2.927
26.952,2.927
26.961,2.927
26.971,2.921
26.982,2.921
26.992,2.921
27.002,2.921
27.011,2.921
27.022,2.927
27.031,2.927
27.042,2.927
27.052,2.927
27.062,2.921
27.072,2.927
27.082,2.921
27.092,2.927
27.101,2.921
27.113,2.927
27.123,2.921
27.132,2.927
27.141,2.927
27.152,2.927
27.162,2.921
27.172,2.927
27.181,2.921
27.191,2.927
27.202,2.927
27.212,2.927
27.222,2.927
27.232,2.927
27.242,2.927
27.252,2.927
27.263,2.927
27.271,2.927
27.282,2.927
27.293,2.927
27.302,2.927
27.312,2.927
27.322,2.927
27.332,2.927
27.343,2.927
27.351,2.927
27.361,2.927
27.372,2.927
27.383,2.927
27.391,2.927
27.403,2.927
27.413,2.927
27.422,2.927
27.432,2.927
27.442,2.927
27.453,2.927
27.462,2.927
27.473,2.927
27.482,2.927
27.492,2.927
27.503,2.927
27.512,2.927
27.522,2.927
27.533,2.927
27.541,2.927
27.553,2.927
27.562,2.927
27.572,2.927
27.582,2.927
27.592,2.933
27.602,2.927
27.613,2.927
27.621,2.927
27.631,2.927
27.642,2.927
27.652,2.927
27.662,2.927
27.672,2.927
27.683,2.927
27.692,2.927
27.703,2.927
27.711,2.927
27.723,2.927
27.733,2.927
27.742,2.927
27.752,2.927
27.762,2.927
27.773,2.927
27.782,2.933
27.793,2.927
27.802,2.927
27.812,2.927
27.822,2.927
27.832,2.927
27.842,2.927
27.852,2.927
27.862,2.927
27.871,2.927
27.881,2.927
27.892,2.927
27.902,2.927
27.913,2.933
27.922,2.933
27.932,2.927
27.942,2.927
27.952,2.933
27.963,2.933
27.971,2.933
27.982,2.927
27.992,2.927
28.002,2.927
28.012,2.927
28.022,2.933
28.032,2.933
28.042,2.933
28.051,2.927
28.063,2.927
28.072,2.927
28.082,2.933
28.092,2.933
28.103,2.933
28.113,2.927
28.123,2.933
28.133,2.933
28.142,2.933
28.153,2.933
28.161,2.933
28.171,2.933
28.182,2.927
28.192,2.933
28.203,2.933
28.211,2.933
28.221,2.933
28.231,2.933
28.241,2.933
28.251,2.933
28.262,2.933
28.272,2.927
28.286,2.933
28.299,2.933
28.309,2.933
28.313,2.933
28.322,2.933
28.331,2.933
28.342,2.927
28.351,2.933
28.362,2.933
28.373,2.927
28.383,2.927
28.391,2.933
28.404,2.927
28.413,2.933
28.425,2.933
28.438,2.933
28.444,2.933
28.453,2.933
28.462,2.933
28.472,2.933
28.483,2.933
28.492,2.933
28.503,2.933
28.513,2.933
28.523,2.933
28.532,2.933
28.543,2.933
28.552,2.933
28.561,2.933
28.573,2.933
28.583,2.933
28.593,2.933
28.602,2.933
28.612,2.933
28.623,2.933
28.633,2.933
28.642,2.933
28.653,2.933
28.661,2.933
28.671,2.933
28.681,2.933
28.692,2.933
28.703,2.933
28.712,2.933
28.722,2.933
28.733,2.940
28.741,2.933
28.753,2.933
28.761,2.933
28.771,2.933
28.782,2.933
28.796,2.933
28.807,2.933
28.813,2.940
28.822,2.940
28.831,2.933
28.842,2.933
28.853,2.933
28.862,2.940
28.872,2.940
28.882,2.940
28.891,2.940
28.902,2.933
28.911,2.933
28.922,2.940
28.933,2.940
28.941,2.940
28.952,2.940
28.962,2.940
28.972,2.940
28.982,2.940
28.993,2.940
29.002,2.940
29.013,2.940
29.023,2.940
29.032,2.940
29.042,2.940
29.055,2.940
29.068,2.940
29.078,2.933
29.082,2.940
29.093,2.940
29.102,2.940
29.111,2.940
29.122,2.940
29.132,2.940
29.142,2.940
29.153,2.940
29.163,2.940
29.171,2.940
29.183,2.940
29.191,2.940
29.203,2.940
29.213,2.940
29.222,2.940
29.233,2.940
29.242,2.940
29.253,2.940
29.262,2.940
29.273,2.940
29.282,2.940
29.292,2.940
29.303,2.940
29.312,2.940
29.322,2.940
29.331,2.940
29.343,2.940
29.352,2.933
29.363,2.940
29.371,2.940
29.382,2.940
29.393,2.940
29.403,2.940
29.412,2.940
29.423,2.940
29.433,2.940
29.442,2.940
29.452,2.940
29.463,2.940
29.472,2.940
29.482,2.940
29.492,2.940
29.503,2.940
29.511,2.940
29.521,2.940
29.533,2.940
29.541,2.940
29.551,2.940
29.562,2.940
29.572,2.940
29.585,2.940
29.599,2.940
29.608,2.940
29.613,2.940
29.622,2.940
29.631,2.940
29.642,2.940
29.652,2.940
29.662,2.940
29.671,2.940
29.682,2.940
29.691,2.940
29.703,2.940
29.713,2.940
29.722,2.940
29.732,2.940
29.742,2.940
29.753,2.940
29.761,2.946
29.771,2.940
29.781,2.940
29.791,2.940
29.802,2.940
29.812,2.940
29.822,2.940
29.832,2.940
29.842,2.940
29.853,2.940
29.861,2.940
29.871,2.940
29.881,2.940
29.891,2.940
29.902,2.946
29.912,2.940
29.922,2.940
29.932,2.940
29.941,2.940
29.952,2.940
29.961,2.946
29.972,2.940
29.982,2.940
29.992,2.940
30.002,2.940
30.013,2.946
30.023,2.946
30.031,2.940
30.042,2.946
30.053,2.946
30.062,2.940
30.072,2.946
30.082,2.946
30.092,2.946
30.103,2.946
30.112,2.946
30.122,2.940
30.133,2.940
30.141,2.940
30.152,2.940
30.162,2.940
30.172,2.940
30.182,2.946
30.192,2.946
30.202,2.946
30.211,2.946
30.221,2.940
30.232,2.940
30.242,2.946
30.252,2.946
30.262,2.946
30.272,2.946
30.283,2.940
30.291,2.946
30.303,2.940
30.311,2.946
30.322,2.946
30.332,2.946
30.342,2.940
30.352,2.946
30.362,2.946
30.371,2.946
30.381,2.946
30.393,2.946
30.402,2.946
30.412,2.946
30.422,2.946
30.432,2.946
30.444,2.946
30.455,2.946
30.462,2.946
30.471,2.946
30.482,2.946
30.493,2.946
30.502,2.946
30.512,2.946
30.526,2.946
30.534,2.946
30.542,2.946
30.551,2.946
30.563,2.946
30.571,2.946
30.582,2.946
30.592,2.946
30.607,2.946
30.617,2.946
30.623,2.946
30.632,2.946
30.642,2.946
30.653,2.946
30.661,2.946
30.673,2.946
30.682,2.946
30.692,2.952
30.702,2.946
30.713,2.946
30.721,2.946
30.733,2.946
30.741,2.946
30.752,2.946
30.762,2.946
30.772,2.946
30.782,2.946
30.793,2.946
30.803,2.946
30.811,2.952
30.822,2.946
30.832,2.946
30.842,2.946
30.852,2.946
30.862,2.946
30.873,2.952
30.881,2.952
30.891,2.952
30.901,2.946
30.912,2.946
30.921,2.952
30.932,2.952
30.942,2.946
30.953,2.952
30.962,2.952
30.982,2.952
30.993,2.952
31.003,2.952
31.012,2.952
31.022,2.952
31.032,2.952
31.042,2.952
31.052,2.952
31.062,2.952
31.071,2.952
31.083,2.952
31.091,2.952
31.102,2.952
31.112,2.952
31.122,2.952
31.132,2.952
31.153,2.952
31.161,2.952
31.171,2.952
31.182,2.952
31.192,2.952
31.202,2.952
31.212,2.952
31.222,2.952
31.233,2.952
31.241,2.952
31.251,2.952
31.262,2.952
31.272,2.952
31.282,2.952
31.292,2.952
31.306,2.952
31.320,2.952
31.326,2.952
31.333,2.952
31.341,2.952
31.353,2.952
31.362,2.952
31.373,2.952
31.382,2.952
31.391,2.952
31.404,2.952
31.413,2.952
31.423,2.952
31.432,2.952
31.441,2.952
31.453,2.952
31.462,2.952
31.472,2.952
31.483,2.952
31.491,2.952
31.503,2.952
31.513,2.952
31.522,2.952
31.532,2.952
31.542,2.952
31.552,2.952
31.562,2.952
31.571,2.959
31.582,2.952
31.593,2.952
31.602,2.952
31.613,2.959
31.622,2.952
31.633,2.959
31.642,2.952
31.653,2.952
31.663,2.952
31.671,2.952
31.683,2.952
31.691,2.952
31.702,2.952
31.712,2.952
31.722,2.952
31.732,2.952
31.742,2.952
31.752,2.952
31.762,2.952
31.773,2.952
31.782,2.959
31.792,2.959
31.804,2.952
31.814,2.952
31.822,2.952
31.832,2.959
31.842,2.952
31.853,2.952
31.863,2.952
31.871,2.959
31.882,2.959
31.893,2.959
31.903,2.959
31.912,2.959
31.922,2.959
31.933,2.952
31.942,2.959
31.952,2.959
31.961,2.959
31.972,2.959
31.982,2.959
31.992,2.959
32.011,2.959
32.112,2.959
32.122,2.952
32.132,2.959
32.142,2.952
32.152,2.959
32.162,2.952
32.171,2.959
32.181,2.959
32.191,2.959
32.202,2.959
32.213,2.959
32.222,2.959
32.232,2.959
32.242,2.959
32.252,2.959
32.267,2.959
32.275,2.959
32.283,2.959
32.293,2.959
32.302,2.959
32.312,2.959
32.322,2.959
32.332,2.959
32.343,2.959
32.351,2.959
32.362,2.959
32.373,2.959
32.381,2.959
32.392,2.959
32.402,2.959
32.413,2.959
32.422,2.959
32.431,2.959
32.443,2.959
32.453,2.959
32.462,2.959
32.471,2.959
32.482,2.959
32.492,2.959
32.502,2.959
32.512,2.959
32.522,2.959
32.532,2.965
32.543,2.959
32.551,2.959
32.562,2.959
32.572,2.959
32.582,2.959
32.592,2.959
32.603,2.959
32.613,2.965
32.623,2.959
32.631,2.959
32.642,2.959
32.652,2.959
32.662,2.959
32.672,2.959
32.683,2.959
32.692,2.959
32.701,2.959
32.713,2.959
32.722,2.959
32.742,2.959
32.752,2.959
32.773,2.959
32.783,2.959
32.802,2.959
32.811,2.965
32.822,2.959
32.832,2.959
32.843,2.959
32.853,2.965
32.863,2.959
32.871,2.959
32.883,2.959
32.893,2.965
32.902,2.959
32.912,2.965
32.922,2.959
32.932,2.965
33.002,2.965
33.013,2.965
33.022,2.965
33.032,2.965
33.042,2.965
33.063,2.965
33.082,2.959
33.111,2.965
33.123,2.965
33.131,2.965
33.141,2.965
33.151,2.965
33.161,2.965
33.182,2.965
33.192,2.965
33.202,2.965
33.211,2.965
33.221,2.965
33.231,2.965
33.242,2.965
33.252,2.965
33.262,2.965
33.272,2.965
33.282,2.965
33.293,2.965
33.303,2.965
33.311,2.965
33.322,2.965
33.332,2.965
33.352,2.965
33.362,2.965
33.372,2.965
33.382,2.965
33.393,2.965
33.405,2.965
33.412,2.965
33.421,2.965
33.432,2.965
33.442,2.965
33.452,2.965
33.463,2.965
33.471,2.965
33.482,2.965
33.491,2.965
33.502,2.965
33.512,2.965
33.522,2.965
33.532,2.965
33.542,2.965
33.553,2.965
33.563,2.965
33.573,2.965
33.582,2.965
33.592,2.965
33.602,2.965
33.612,2.965
33.622,2.965
33.632,2.965
33.643,2.965
33.653,2.965
33.661,2.965
33.671,2.965
33.682,2.971
33.692,2.965
33.703,2.965
33.711,2.965
33.723,2.965
33.731,2.971
33.743,2.965
33.752,2.965
33.762,2.965
33.772,2.971
33.782,2.965
33.793,2.965
33.803,2.965
33.813,2.965
33.822,2.965
33.833,2.965
33.841,2.965
33.852,2.965
33.862,2.965
33.872,2.965
33.882,2.965
33.891,2.965
33.902,2.965
33.911,2.965
33.922,2.965
33.933,2.965
33.942,2.965
33.952,2.965
33.962,2.965
33.972,2.965
33.982,2.965
34.102,2.965
34.112,2.965
34.142,2.965
34.151,2.965
34.161,2.965
34.172,2.965
34.182,2.965
34.192,2.965
34.202,2.971
34.212,2.965
34.222,2.971
34.231,2.971
34.242,2.971
34.251,2.965
34.272,2.965
34.282,2.971
34.293,2.971
34.302,2.965
34.312,2.965
34.323,2.965
34.333,2.965
34.343,2.965
34.353,2.971
34.362,2.971
34.371,2.965
34.382,2.971
34.392,2.971
34.403,2.971
34.412,2.971
34.421,2.971
34.433,2.971
34.441,2.971
34.451,2.971
34.462,2.971
34.472,2.971
34.482,2.965
34.493,2.971
34.503,2.971
34.513,2.971
34.522,2.971
34.562,2.965
34.573,2.971
34.582,2.971
34.593,2.971
34.606,2.971
34.618,2.971
34.624,2.971
34.633,2.971
37.642,2.984
37.652,2.984
37.662,2.984
37.672,2.984
37.682,2.984
38.113,2.990
38.132,2.984
38.151,2.984
38.162,2.990
38.172,2.984
38.186,2.984
38.196,2.990
38.213,2.984
38.221,2.984
38.232,2.984
38.242,2.984
38.252,2.990
38.262,2.990
38.276,2.984
38.287,2.990
38.295,2.990
38.303,2.990
38.322,2.990
38.332,2.984
38.343,2.984
38.352,2.984
38.363,2.990
38.373,2.990
38.382,2.990
38.392,2.990
38.405,2.990
38.412,2.984
38.422,2.990
38.432,2.984
38.442,2.984
38.453,2.990
38.461,2.984
38.473,2.984
38.481,2.984
38.491,2.984
38.502,2.990
38.512,2.984
38.522,2.990
38.532,2.984
38.562,2.990
38.738,2.984
38.745,2.990
38.753,2.990
38.762,2.990
38.772,2.990
38.782,2.990
38.792,2.990
38.803,2.990
38.811,2.990
38.826,2.990
38.837,2.990
38.843,2.990
38.852,2.990
38.862,2.990
38.872,2.990
38.883,2.990
38.892,2.990
38.903,2.990
38.913,2.990
38.923,2.990
38.931,2.990
38.943,2.990
38.952,2.990
38.962,2.990
38.973,2.984
38.982,2.990
38.993,2.990
39.004,2.990
39.012,2.990
39.022,2.990
39.032,2.990
39.045,2.990
39.057,2.990
39.073,2.990
39.083,2.990
39.093,2.990
39.104,2.990
39.112,2.990
39.122,2.990
39.132,2.990
39.142,2.990
39.153,2.990
39.162,2.990
40.515,2.996
40.532,2.996
40.542,2.996
40.832,2.996
40.842,2.996
40.852,2.996
40.862,2.996
40.873,2.996
40.883,2.996
40.892,2.996
40.912,2.996
40.922,2.996
40.932,2.996
40.943,2.996
40.952,2.996
40.963,2.996
40.973,2.996
40.983,2.996
40.993,2.996
41.003,2.996
41.012,2.996
41.022,2.996
41.032,2.996
41.042,2.996
41.052,2.996
41.062,2.996
41.076,2.996
41.089,2.996
41.097,2.996
41.103,2.996
41.112,2.996
41.123,3.003
41.131,2.996
41.142,2.996
41.153,2.996
41.162,2.996
41.173,2.996
41.182,2.996
41.195,2.996
41.206,3.003
41.217,2.996
41.222,3.003
41.233,2.996
41.242,2.996
41.251,2.996
41.262,2.996
41.272,3.003
41.282,3.003
41.292,3.003
41.307,2.996
41.318,3.003
41.325,3.003
41.331,3.003
41.342,3.003
41.352,3.003
41.362,3.003
41.372,3.003
41.383,3.003
41.393,3.003
41.406,2.996
41.411,3.003
41.472,3.003
41.481,3.003
41.582,3.003
41.592,3.003
41.604,3.003
41.612,3.003
41.622,3.003
41.632,3.003
41.643,3.003
41.653,3.003
41.661,3.003
41.671,3.003
41.692,3.003
41.703,3.003
41.712,3.003
41.753,3.003
43.752,3.009
44.803,3.009
44.962,3.015
44.983,3.015
45.005,3.015
45.013,3.015
46.342,3.021
46.362,3.021
48.922,3.028
48.982,3.021
