# T[s],enable,encoder[enc]
8.857,1,-7
8.867,1,-7
8.877,1,-7
8.887,1,-7
8.897,1,-5
8.908,1,-3
8.918,1,-3
8.927,1,-2
8.939,1,-2
8.947,1,-2
8.957,1,-1
8.967,1,-1
8.977,1,-1
8.987,1,1
8.997,1,1
9.008,1,1
9.017,1,1
9.027,1,-1
9.037,1,-2
9.048,1,-3
9.057,1,-3
9.067,1,-3
9.078,1,-3
9.086,1,-3
9.096,1,-4
9.107,1,-6
9.117,1,-8
9.127,1,-8
9.137,1,-8
9.148,1,-8
9.158,1,-8
9.166,1,-8
9.178,1,-8
9.187,1,-8
9.197,1,-9
9.207,1,-8
9.217,1,-8
9.228,1,-6
9.237,1,-6
9.247,1,-6
9.257,1,-7
9.267,1,-7
9.277,1,-7
9.287,1,-6
9.297,1,-6
9.306,1,-6
9.317,1,-5
9.328,1,-5
9.338,1,-5
9.347,1,-5
9.357,1,-10
9.367,1,-11
9.377,1,-12
9.387,1,-14
9.396,1,-11
9.407,1,-7
9.416,1,-5
9.427,1,0
9.437,1,1
9.447,1,1
9.457,1,2
9.467,1,2
9.477,1,-1
9.488,1,1
9.496,1,1
9.506,1,1
9.516,1,2
9.527,1,1
9.537,1,-2
9.547,1,-3
9.557,1,-4
9.567,1,-4
9.576,1,-4
9.586,1,-4
9.597,1,-4
9.606,1,-5
9.617,1,-5
9.627,1,-5
9.637,1,-6
9.646,1,-6
9.657,1,-8
9.666,1,-12
9.676,1,-14
9.687,1,-14
9.697,1,-14
9.707,1,-14
9.717,1,-13
9.727,1,-9
9.737,1,-5
9.746,1,-3
9.757,1,1
9.768,1,3
9.776,1,3
9.787,1,3
9.797,1,3
9.807,1,2
9.818,1,0
9.826,1,-3
9.837,1,-5
9.846,1,-7
9.856,1,-8
9.867,1,-8
9.877,1,-8
9.887,1,-7
9.897,1,-6
9.906,1,-6
9.917,1,-7
9.928,1,-6
9.936,1,-5
9.950,1,-5
9.962,1,-4
9.969,1,-4
9.977,1,-4
9.987,1,-4
9.997,1,-4
10.007,1,-4
10.016,1,-4
10.026,1,-6
10.037,1,-8
10.050,1,-8
10.061,1,-8
10.067,1,-8
10.077,1,-7
10.087,1,-6
10.097,1,-5
10.106,1,-4
10.116,1,-4
10.127,1,-4
10.137,1,-4
10.147,1,-6
10.157,1,-6
10.166,1,-6
10.177,1,-6
10.186,1,-6
10.197,1,-6
10.208,1,-6
10.217,1,-6
10.227,1,-7
10.238,1,-6
10.250,1,-6
10.262,1,-4
10.272,1,-3
10.280,1,-3
10.287,1,-3
10.296,1,-3
10.307,1,-3
10.317,1,-2
10.327,1,-1
10.338,1,-2
10.348,1,-2
10.357,1,-4
10.367,1,-6
10.378,1,-6
10.387,1,-8
10.397,1,-10
10.408,1,-8
10.417,1,-8
10.427,1,-7
10.437,1,-5
10.446,1,-5
10.456,1,-7
10.467,1,-7
10.478,1,-8
10.487,1,-8
10.497,1,-8
10.508,1,-8
10.517,1,-9
10.527,1,-12
10.538,1,-15
10.550,1,-17
10.559,1,-16
10.567,1,-15
10.578,1,-11
10.588,1,-9
10.596,1,-8
10.607,1,-9
10.617,1,-9
10.626,1,-10
10.637,1,-10
10.647,1,-9
10.657,1,-9
10.667,1,-5
10.677,1,-5
10.687,1,-8
10.697,1,-10
10.708,1,-15
10.717,1,-16
10.727,1,-16
10.737,1,-16
10.747,1,-12
10.757,1,-9
10.768,1,-7
10.777,1,-6
10.786,1,-6
10.796,1,-6
10.807,1,-6
10.816,1,-6
10.827,1,-6
10.837,1,-5
10.847,1,-7
10.858,1,-9
10.868,1,-11
10.877,1,-14
10.886,1,-13
10.897,1,-12
10.907,1,-11
10.917,1,-7
10.928,1,-7
10.937,1,-8
10.947,1,-8
10.956,1,-8
10.969,1,-6
10.984,1,-1
10.988,1,1
10.997,1,5
11.007,1,6
11.017,1,1
11.027,1,-1
11.038,1,-2
11.048,1,-5
11.056,1,-4
11.066,1,-2
11.080,1,-2
11.093,1,-3
11.099,1,-4
11.107,1,-8
11.117,1,-9
11.128,1,-9
11.140,1,-9
11.157,1,-5
11.165,1,-4
11.171,1,-1
11.177,1,0
11.187,1,-2
11.197,1,-2
11.207,1,-1
11.217,1,-1
11.227,1,2
11.238,1,3
11.247,1,3
11.258,1,3
11.267,1,1
11.277,1,-1
11.286,1,-1
11.298,1,-1
11.306,1,-1
11.316,1,-1
11.330,1,-1
11.343,1,-1
11.349,1,-1
11.357,1,-1
11.369,1,1
11.377,1,1
11.387,1,2
11.396,1,2
11.406,1,2
11.416,1,2
11.427,1,0
11.437,1,0
11.447,1,0
11.458,1,0
11.467,1,0
11.478,1,1
11.486,1,-1
11.496,1,-1
11.507,1,-1
11.517,1,-3
11.527,1,-3
11.537,1,-3
11.546,1,-2
11.557,1,-1
11.566,1,-1
11.576,1,-1
11.588,1,-1
11.597,1,-2
11.610,1,-2
11.621,1,0
11.631,1,0
11.638,1,1
11.647,1,1
11.658,1,-2
11.668,1,-3
11.676,1,-5
11.687,1,-7
11.698,1,-6
11.707,1,-6
11.717,1,-6
11.727,1,-5
11.738,1,-5
11.746,1,-6
11.756,1,-4
11.767,1,-4
11.777,1,-3
11.787,1,0
11.797,1,1
11.808,1,1
11.817,1,1
11.826,1,-3
11.838,1,-6
11.846,1,-8
11.857,1,-9
11.867,1,-9
11.877,1,-4
11.887,1,-2
11.897,1,-1
11.907,1,-1
11.918,1,-3
11.926,1,-4
11.937,1,-4
11.947,1,-2
11.957,1,2
11.967,1,4
11.976,1,5
11.986,1,5
11.998,1,1
12.006,1,-4
12.020,1,-6
12.034,1,-7
12.040,1,-7
12.047,1,-2
12.056,1,1
12.067,1,4
12.077,1,4
12.086,1,4
12.096,1,2
12.106,1,2
12.117,1,2
12.127,1,3
12.141,1,5
12.151,1,5
12.163,1,5
12.170,1,2
12.177,1,1
12.187,1,1
12.198,1,0
12.208,1,0
12.217,1,0
12.227,1,0
12.237,1,0
12.248,1,0
12.257,1,0
12.267,1,0
12.278,1,0
12.287,1,1
12.297,1,3
12.307,1,3
12.317,1,3
12.327,1,3
12.336,1,3
12.347,1,3
12.358,1,2
12.367,1,2
12.377,1,0
12.387,1,-2
12.397,1,-2
12.407,1,-3
12.417,1,-4
12.427,1,-4
12.438,1,-4
12.447,1,-4
12.457,1,-3
12.467,1,-2
12.477,1,-1
12.488,1,1
12.497,1,0
12.507,1,0
12.516,1,-2
12.526,1,-6
12.537,1,-7
12.547,1,-9
12.557,1,-10
12.567,1,-9
12.577,1,-9
12.587,1,-12
12.596,1,-12
12.606,1,-12
12.616,1,-12
12.627,1,-10
12.637,1,-10
12.647,1,-8
12.657,1,-10
12.668,1,-12
12.678,1,-12
12.686,1,-11
12.696,1,-11
12.706,1,-7
12.717,1,-6
12.727,1,-5
12.738,1,-4
12.747,1,-5
12.757,1,-6
12.768,1,-7
12.778,1,-8
12.786,1,-10
12.797,1,-10
12.807,1,-10
12.817,1,-10
12.827,1,-10
12.837,1,-10
12.847,1,-10
12.856,1,-10
12.867,1,-9
12.877,1,-10
12.887,1,-8
12.897,1,-8
12.907,1,-9
12.917,1,-7
12.926,1,-7
12.937,1,-6
12.947,1,-4
12.956,1,-4
12.966,1,-4
12.977,1,-3
12.987,1,-3
12.997,1,-3
13.007,1,-2
13.021,1,-4
13.031,1,-4
13.038,1,-6
13.048,1,-6
13.058,1,-6
13.067,1,-8
13.078,1,-8
13.087,1,-7
13.097,1,-8
13.108,1,-7
13.117,1,-6
13.126,1,-6
13.138,1,-4
13.147,1,-4
13.157,1,-5
13.167,1,-5
13.177,1,-8
13.187,1,-9
13.197,1,-9
13.208,1,-10
13.218,1,-10
13.228,1,-10
13.237,1,-11
13.247,1,-11
13.257,1,-11
13.268,1,-11
13.277,1,-9
13.287,1,-8
13.297,1,-6
13.308,1,-3
13.317,1,-4
13.327,1,-3
13.338,1,-2
13.346,1,-3
13.357,1,-1
13.368,1,1
13.376,1,1
13.386,1,4
13.397,1,4
13.407,1,3
13.417,1,3
13.427,1,2
13.437,1,2
13.447,1,2
13.458,1,2
13.466,1,2
13.478,1,2
13.487,1,2
13.497,1,1
13.507,1,3
13.520,1,4
13.531,1,6
13.537,1,9
13.548,1,11
13.557,1,12
13.568,1,13
13.577,1,13
13.589,1,12
13.597,1,10
13.607,1,6
13.618,1,2
13.627,1,1
13.638,1,1
13.647,1,2
13.658,1,6
13.667,1,8
13.677,1,12
13.687,1,14
13.697,1,15
13.707,1,15
13.717,1,16
13.728,1,17
13.737,1,21
13.747,1,22
13.757,1,22
13.768,1,23
13.777,1,17
13.787,1,13
13.797,1,11
13.806,1,9
13.818,1,11
13.826,1,16
13.837,1,17
13.848,1,21
13.858,1,22
13.867,1,20
13.878,1,20
13.886,1,21
13.896,1,26
13.906,1,33
13.918,1,36
13.927,1,37
13.937,1,37
13.946,1,33
13.957,1,30
13.967,1,29
13.977,1,28
13.988,1,29
13.996,1,31
14.007,1,31
14.017,1,31
14.027,1,31
14.037,1,31
14.047,1,30
14.057,1,30
14.066,1,33
14.078,1,36
14.087,1,38
14.097,1,38
14.108,1,37
14.120,1,34
14.130,1,34
14.143,1,33
14.149,1,33
14.157,1,32
14.166,1,32
14.177,1,31
14.187,1,28
14.197,1,28
14.207,1,28
14.217,1,31
14.227,1,35
14.236,1,38
14.246,1,40
14.257,1,42
14.267,1,42
14.277,1,42
14.287,1,42
14.296,1,42
14.307,1,42
14.317,1,43
14.326,1,43
14.338,1,43
14.347,1,43
14.357,1,42
14.367,1,41
14.377,1,39
14.386,1,38
14.397,1,42
14.408,1,44
14.418,1,47
14.427,1,49
14.437,1,49
14.447,1,49
14.458,1,49
14.467,1,49
14.478,1,53
14.486,1,54
14.496,1,57
14.506,1,58
14.517,1,57
14.527,1,56
14.538,1,56
14.548,1,52
14.557,1,51
14.567,1,52
14.577,1,52
14.588,1,54
14.596,1,55
14.607,1,55
14.617,1,56
14.627,1,56
14.637,1,55
14.648,1,56
14.658,1,58
14.667,1,61
14.676,1,64
14.686,1,65
14.697,1,65
14.707,1,65
14.718,1,62
14.727,1,61
14.738,1,61
14.746,1,62
14.758,1,65
14.767,1,65
14.777,1,65
14.787,1,65
14.797,1,61
14.808,1,59
14.817,1,59
14.826,1,58
14.837,1,58
14.850,1,59
14.862,1,59
14.869,1,59
14.878,1,60
14.887,1,60
14.898,1,60
14.908,1,60
14.917,1,61
14.926,1,62
14.938,1,62
14.948,1,62
14.957,1,60
14.967,1,57
14.978,1,56
14.987,1,56
14.997,1,57
15.006,1,60
15.017,1,63
15.027,1,66
15.037,1,66
15.047,1,66
15.057,1,66
15.068,1,66
15.077,1,66
15.086,1,67
15.096,1,68
15.106,1,68
15.117,1,69
15.127,1,67
15.138,1,65
15.147,1,64
15.157,1,63
15.168,1,63
15.178,1,63
15.186,1,63
15.198,1,63
15.207,1,64
15.217,1,64
15.230,1,63
15.242,1,63
15.253,1,62
15.260,1,62
15.267,1,62
15.278,1,62
15.287,1,62
15.298,1,62
15.307,1,60
15.317,1,59
15.328,1,57
15.338,1,56
15.346,1,56
15.357,1,56
15.367,1,55
15.378,1,53
15.387,1,51
15.397,1,49
15.408,1,48
15.417,1,48
15.428,1,48
15.438,1,49
15.447,1,49
15.457,1,48
15.467,1,44
15.477,1,38
15.487,1,34
15.498,1,32
15.507,1,32
15.517,1,31
15.526,1,31
15.537,1,31
15.547,1,28
15.557,1,28
15.567,1,28
15.577,1,28
15.588,1,29
15.598,1,30
15.608,1,30
15.616,1,29
15.627,1,27
15.638,1,26
15.647,1,25
15.657,1,25
15.667,1,25
15.678,1,25
15.686,1,23
15.697,1,20
15.706,1,16
15.718,1,15
15.727,1,15
15.737,1,16
15.747,1,18
15.758,1,19
15.768,1,20
15.778,1,18
15.786,1,15
15.798,1,13
15.807,1,12
15.817,1,13
15.827,1,16
15.837,1,18
15.847,1,18
15.858,1,15
15.868,1,9
15.877,1,3
15.887,1,-1
15.897,1,0
15.907,1,4
15.918,1,10
15.928,1,15
15.937,1,15
15.947,1,10
15.956,1,3
15.967,1,-2
15.977,1,-3
15.987,1,2
15.997,1,6
16.007,1,10
16.018,1,10
16.028,1,6
16.038,1,2
16.048,1,-2
16.057,1,-3
16.067,1,-1
16.077,1,0
16.087,1,1
16.098,1,3
16.106,1,1
16.117,1,-2
16.127,1,-3
16.138,1,-4
16.147,1,-4
16.157,1,-3
16.167,1,0
16.178,1,2
16.187,1,2
16.200,1,2
16.211,1,3
16.224,1,2
16.232,1,2
16.238,1,2
16.247,1,2
16.258,1,3
16.267,1,4
16.278,1,4
16.288,1,7
16.297,1,7
16.306,1,8
16.316,1,10
16.327,1,9
16.337,1,9
16.347,1,8
16.357,1,5
16.367,1,4
16.377,1,2
16.387,1,1
16.396,1,3
16.409,1,2
16.417,1,3
16.427,1,6
16.437,1,7
16.447,1,6
16.457,1,6
16.466,1,5
16.478,1,5
16.487,1,8
16.497,1,6
16.507,1,5
16.517,1,4
16.528,1,0
16.537,1,-2
16.546,1,-3
16.556,1,-3
16.568,1,-2
16.578,1,-2
16.587,1,-2
16.597,1,0
16.607,1,0
16.617,1,0
16.634,1,2
16.642,1,4
16.647,1,7
16.658,1,10
16.667,1,10
16.677,1,10
16.689,1,9
16.698,1,6
16.708,1,5
16.718,1,5
16.727,1,5
16.738,1,6
16.746,1,7
16.757,1,7
16.767,1,7
16.777,1,7
16.787,1,7
16.798,1,7
16.808,1,7
16.818,1,7
16.826,1,7
16.837,1,8
16.847,1,9
16.857,1,8
16.868,1,6
16.877,1,3
16.888,1,1
16.897,1,0
16.908,1,0
16.916,1,0
16.929,1,-1
16.943,1,-1
16.950,1,-1
16.957,1,-1
16.967,1,0
16.977,1,3
16.986,1,5
16.996,1,7
17.007,1,7
17.017,1,5
17.030,1,2
17.041,1,-1
17.052,1,-2
17.057,1,-1
17.067,1,0
17.078,1,0
17.088,1,0
17.098,1,-2
17.107,1,-5
17.117,1,-8
17.127,1,-9
17.137,1,-8
17.147,1,-4
17.157,1,-3
17.167,1,2
17.177,1,3
17.187,1,2
17.197,1,1
17.207,1,0
17.218,1,-1
17.227,1,0
17.237,1,0
17.248,1,0
17.257,1,0
17.267,1,-4
17.277,1,-6
17.287,1,-6
17.297,1,-7
17.307,1,-5
17.317,1,-4
17.328,1,-4
17.338,1,-4
17.346,1,-5
17.357,1,-6
17.367,1,-6
17.377,1,-7
17.387,1,-7
17.397,1,-6
17.407,1,-6
17.416,1,-6
17.427,1,-9
17.438,1,-12
17.447,1,-14
17.457,1,-15
17.467,1,-15
17.482,1,-12
17.493,1,-11
17.497,1,-6
17.507,1,-4
17.517,1,-9
17.529,1,-11
17.538,1,-11
17.547,1,-16
17.557,1,-16
17.568,1,-15
17.578,1,-17
17.588,1,-16
17.596,1,-16
17.608,1,-18
17.620,1,-17
17.634,1,-16
17.640,1,-16
17.647,1,-11
17.658,1,-9
17.668,1,-7
17.678,1,-7
17.688,1,-7
17.697,1,-7
17.707,1,-7
17.717,1,-7
17.728,1,-7
17.737,1,-9
17.747,1,-10
17.757,1,-10
17.768,1,-10
17.778,1,-11
17.788,1,-11
17.797,1,-11
17.809,1,-11
17.817,1,-11
17.828,1,-10
17.837,1,-7
17.848,1,-5
17.856,1,-5
17.866,1,-6
17.877,1,-10
17.887,1,-12
17.898,1,-13
17.907,1,-13
17.918,1,-12
17.928,1,-11
17.938,1,-10
17.947,1,-15
17.957,1,-16
17.967,1,-16
17.977,1,-17
17.987,1,-13
17.998,1,-11
18.008,1,-11
18.018,1,-9
18.027,1,-11
18.038,1,-14
18.047,1,-16
18.058,1,-18
18.069,1,-19
18.077,1,-17
18.088,1,-16
18.097,1,-14
18.107,1,-13
18.117,1,-13
18.128,1,-14
18.138,1,-14
18.147,1,-14
18.157,1,-14
18.167,1,-15
18.177,1,-15
18.187,1,-15
18.198,1,-16
18.208,1,-16
18.219,1,-16
18.228,1,-16
18.239,1,-14
18.247,1,-12
18.257,1,-10
18.267,1,-7
18.278,1,-8
18.288,1,-9
18.298,1,-8
18.308,1,-8
18.318,1,-8
18.329,1,-5
18.337,1,-4
18.347,1,-4
18.358,1,-3
18.368,1,-3
18.378,1,-4
18.387,1,-4
18.397,1,-4
18.409,1,-4
18.417,1,-3
18.428,1,-4
18.437,1,-4
18.448,1,-4
18.458,1,-5
18.468,1,-6
18.478,1,-5
18.487,1,-5
18.497,1,-4
18.507,1,-1
18.518,1,-3
18.528,1,-4
18.538,1,-3
18.548,1,-6
18.557,1,-8
18.567,1,-8
18.577,1,-11
18.587,1,-12
18.597,1,-10
18.607,1,-8
18.618,1,-4
18.626,1,-3
18.637,1,-4
18.648,1,-4
18.657,1,-4
18.667,1,-5
18.677,1,-5
18.687,1,-5
18.697,1,-5
18.708,1,-3
18.718,1,-4
18.728,1,-5
18.737,1,-6
18.747,1,-8
18.757,1,-8
18.767,1,-8
18.778,1,-8
18.786,1,-8
18.798,1,-9
18.806,1,-10
18.817,1,-11
18.827,1,-13
18.838,1,-13
18.847,1,-10
18.857,1,-9
18.867,1,-6
18.877,1,-4
18.887,1,-6
18.897,1,-8
18.907,1,-11
18.917,1,-15
18.927,1,-16
18.940,1,-18
18.954,1,-19
18.962,1,-18
18.967,1,-18
18.978,1,-18
18.987,1,-16
18.997,1,-16
19.007,1,-16
19.018,1,-14
19.027,1,-12
19.038,1,-12
19.048,1,-12
19.056,1,-13
19.066,1,-14
19.078,1,-15
19.087,1,-16
19.097,1,-18
19.107,1,-18
19.118,1,-20
19.128,1,-22
19.138,1,-23
19.148,1,-24
19.157,1,-23
19.167,1,-20
19.177,1,-19
19.187,1,-14
19.197,1,-13
19.208,1,-13
19.218,1,-13
19.228,1,-14
19.239,1,-15
19.247,1,-14
19.257,1,-13
19.267,1,-13
19.277,1,-11
19.290,1,-11
19.304,1,-15
19.309,1,-16
19.318,1,-18
19.328,1,-20
19.337,1,-20
19.347,1,-19
19.357,1,-19
19.370,1,-17
19.381,1,-17
19.389,1,-16
19.397,1,-14
19.408,1,-15
19.417,1,-14
19.427,1,-13
19.437,1,-15
19.447,1,-16
19.458,1,-16
19.468,1,-19
19.478,1,-20
19.488,1,-18
19.497,1,-15
19.507,1,-9
19.521,1,-7
19.535,1,-6
19.541,1,-7
19.547,1,-9
19.558,1,-11
19.568,1,-14
19.578,1,-14
19.587,1,-12
19.597,1,-11
19.607,1,-11
19.620,1,-11
19.634,1,-13
19.644,1,-19
19.650,1,-21
19.657,1,-25
19.667,1,-26
19.676,1,-23
19.688,1,-23
19.698,1,-20
19.708,1,-19
19.717,1,-19
19.728,1,-19
19.738,1,-19
19.747,1,-17
19.757,1,-14
19.767,1,-13
19.777,1,-12
19.787,1,-10
19.798,1,-10
19.807,1,-10
19.817,1,-10
19.826,1,-9
19.840,1,-9
19.852,1,-12
19.858,1,-14
19.867,1,-19
19.877,1,-20
19.888,1,-21
19.897,1,-21
19.908,1,-20
19.917,1,-17
19.926,1,-17
19.937,1,-18
19.947,1,-18
19.957,1,-18
19.968,1,-15
19.977,1,-13
19.987,1,-10
19.997,1,-8
20.008,1,-10
20.018,1,-15
20.027,1,-20
20.037,1,-23
20.047,1,-24
20.057,1,-21
20.067,1,-19
20.078,1,-16
20.088,1,-13
20.096,1,-15
20.108,1,-17
20.117,1,-19
20.127,1,-20
20.137,1,-18
20.147,1,-16
20.157,1,-13
20.168,1,-11
20.178,1,-12
20.188,1,-13
20.198,1,-14
20.207,1,-15
20.218,1,-15
20.227,1,-14
20.241,1,-14
20.251,1,-12
20.258,1,-12
20.268,1,-12
20.278,1,-13
20.287,1,-14
20.297,1,-14
20.307,1,-15
20.317,1,-15
20.327,1,-15
20.338,1,-14
20.346,1,-12
20.356,1,-12
20.367,1,-12
20.377,1,-12
20.388,1,-14
20.398,1,-14
20.408,1,-14
20.418,1,-17
20.427,1,-17
20.437,1,-18
20.448,1,-18
20.457,1,-17
20.467,1,-17
20.477,1,-17
20.487,1,-16
20.497,1,-17
20.508,1,-16
20.516,1,-13
20.528,1,-14
20.537,1,-11
20.547,1,-11
20.557,1,-13
20.567,1,-12
20.577,1,-13
20.587,1,-14
20.597,1,-12
20.608,1,-12
20.621,1,-11
20.632,1,-9
20.639,1,-10
20.647,1,-11
20.657,1,-10
20.667,1,-10
20.677,1,-9
20.686,1,-8
20.698,1,-9
20.708,1,-8
20.721,1,-10
20.734,1,-12
20.740,1,-12
20.747,1,-14
20.757,1,-16
20.766,1,-16
20.778,1,-16
20.789,1,-15
20.802,1,-15
20.809,1,-13
20.817,1,-11
20.827,1,-10
20.837,1,-8
20.848,1,-8
20.856,1,-9
20.870,1,-10
20.884,1,-14
20.889,1,-17
20.898,1,-16
20.908,1,-16
20.917,1,-15
20.927,1,-12
20.938,1,-13
20.946,1,-15
20.957,1,-15
20.967,1,-17
20.977,1,-19
20.989,1,-18
20.997,1,-18
21.008,1,-16
21.017,1,-14
21.028,1,-13
21.037,1,-13
21.046,1,-13
21.057,1,-14
21.067,1,-14
21.077,1,-14
21.087,1,-14
21.097,1,-14
21.107,1,-14
21.118,1,-14
21.127,1,-14
21.138,1,-14
21.149,1,-14
21.157,1,-14
21.167,1,-13
21.177,1,-13
21.188,1,-11
21.198,1,-9
21.208,1,-9
21.217,1,-6
21.227,1,-6
21.237,1,-6
21.247,1,-5
21.257,1,-7
21.267,1,-7
21.277,1,-7
21.288,1,-10
21.297,1,-10
21.307,1,-9
21.317,1,-9
21.329,1,-7
21.337,1,-6
21.347,1,-6
21.357,1,-3
21.368,1,-2
21.376,1,-2
21.391,1,-1
21.401,1,-3
21.409,1,-4
21.418,1,-4
21.427,1,-6
21.438,1,-8
21.448,1,-9
21.457,1,-10
21.466,1,-11
21.476,1,-11
21.487,1,-11
21.497,1,-9
21.507,1,-8
21.517,1,-6
21.528,1,-4
21.537,1,-4
21.547,1,-4
21.558,1,-3
21.568,1,-4
21.577,1,-4
21.587,1,-4
21.597,1,-4
21.607,1,-4
21.617,1,-3
21.628,1,-3
21.638,1,-1
21.646,1,-1
21.657,1,-2
21.667,1,-2
21.677,1,-3
21.688,1,-4
21.697,1,0
21.707,1,0
21.718,1,3
21.728,1,5
21.737,1,3
21.747,1,2
21.757,1,-3
21.767,1,-5
21.780,1,-5
21.792,1,-4
21.802,1,1
21.809,1,5
21.818,1,3
21.828,1,1
21.837,1,-2
21.847,1,-7
21.857,1,-9
21.870,1,-9
21.880,1,-9
21.888,1,-9
21.898,1,-9
21.907,1,-9
21.918,1,-9
21.927,1,-9
21.939,1,-9
21.947,1,-8
21.957,1,-3
21.968,1,2
21.977,1,5
21.988,1,6
21.997,1,6
22.008,1,1
22.017,1,-2
22.027,1,-2
22.038,1,-3
22.048,1,-3
22.057,1,-1
22.068,1,-1
22.077,1,-3
22.088,1,-4
22.097,1,-7
22.107,1,-8
22.117,1,-8
22.128,1,-6
22.138,1,-3
22.148,1,-1
22.158,1,-1
22.168,1,-2
22.177,1,-2
22.187,1,-3
22.197,1,-4
22.207,1,-3
22.217,1,-3
22.227,1,-4
22.237,1,-4
22.247,1,-5
22.256,1,-6
22.268,1,-5
22.278,1,-5
22.287,1,-5
22.297,1,-5
22.307,1,-7
22.317,1,-7
22.327,1,-7
22.338,1,-7
22.347,1,-6
22.357,1,-4
22.367,1,-3
22.378,1,-2
22.387,1,0
22.397,1,0
22.408,1,0
22.418,1,-1
22.427,1,-2
22.437,1,-2
22.447,1,-3
22.457,1,-3
22.469,1,-4
22.477,1,-5
22.487,1,-6
22.496,1,-6
22.508,1,-6
22.521,1,-6
22.533,1,-5
22.540,1,-2
22.547,1,-1
22.557,1,-1
22.568,1,-1
22.578,1,-1
22.586,1,-2
22.597,1,-1
22.607,1,1
22.617,1,2
22.627,1,3
22.638,1,4
22.648,1,4
22.658,1,3
22.666,1,3
22.678,1,3
22.687,1,2
22.697,1,2
22.707,1,2
22.717,1,4
22.728,1,5
22.738,1,6
22.746,1,5
22.758,1,5
22.768,1,5
22.777,1,5
22.787,1,8
22.797,1,10
22.807,1,10
22.817,1,10
22.828,1,11
22.838,1,11
22.847,1,11
22.858,1,13
22.867,1,14
22.877,1,14
22.887,1,14
22.897,1,12
22.907,1,9
22.918,1,8
22.928,1,7
22.940,1,6
22.952,1,9
22.963,1,9
22.968,1,8
22.977,1,10
22.990,1,9
22.999,1,10
23.007,1,12
23.018,1,14
23.028,1,20
23.037,1,21
23.047,1,18
23.057,1,17
23.067,1,13
23.077,1,13
23.088,1,14
23.097,1,14
23.108,1,17
23.116,1,19
23.127,1,16
23.137,1,15
23.147,1,15
23.158,1,15
23.168,1,16
23.178,1,17
23.188,1,19
23.198,1,21
23.207,1,22
23.217,1,23
23.227,1,24
23.238,1,24
23.247,1,23
23.258,1,23
23.267,1,23
23.276,1,25
23.287,1,25
23.297,1,25
23.307,1,24
23.317,1,23
23.327,1,23
23.337,1,23
23.348,1,26
23.358,1,28
23.367,1,28
23.377,1,28
23.387,1,27
23.397,1,25
23.407,1,24
23.418,1,23
23.428,1,23
23.437,1,24
23.448,1,24
23.458,1,26
23.467,1,28
23.477,1,28
23.487,1,28
23.497,1,29
23.507,1,28
23.517,1,28
23.527,1,29
23.538,1,29
23.546,1,29
23.557,1,28
23.567,1,27
23.577,1,24
23.587,1,20
23.597,1,19
23.607,1,20
23.617,1,22
23.627,1,26
23.638,1,29
23.647,1,30
23.657,1,31
23.667,1,31
23.678,1,32
23.688,1,32
23.697,1,32
23.708,1,32
23.718,1,32
23.727,1,30
23.738,1,27
23.747,1,23
23.763,1,20
23.771,1,20
23.777,1,20
23.788,1,19
23.808,1,20
23.827,1,23
23.837,1,24
23.847,1,26
23.857,1,26
23.867,1,26
23.878,1,26
23.887,1,26
23.897,1,26
23.907,1,26
23.917,1,26
23.928,1,25
23.937,1,25
23.948,1,24
23.957,1,23
23.968,1,24
23.976,1,24
23.987,1,24
23.999,1,26
24.007,1,25
24.017,1,25
24.028,1,25
24.037,1,25
24.048,1,25
24.058,1,24
24.067,1,23
24.077,1,20
24.087,1,17
24.097,1,16
24.108,1,16
24.118,1,15
24.128,1,17
24.138,1,19
24.148,1,20
24.157,1,23
24.167,1,25
24.177,1,25
24.189,1,25
24.197,1,24
24.214,1,24
24.223,1,24
24.230,1,24
24.238,1,21
24.247,1,19
24.257,1,15
24.287,1,14
24.297,1,16
24.308,1,16
24.318,1,17
24.327,1,17
24.339,1,17
24.347,1,18
24.357,1,20
24.368,1,25
24.377,1,28
24.386,1,28
24.396,1,28
24.408,1,25
24.417,1,21
24.427,1,19
24.438,1,18
24.447,1,17
24.458,1,20
24.467,1,19
24.477,1,19
24.487,1,19
24.498,1,18
24.507,1,18
24.517,1,22
24.527,1,25
24.538,1,28
24.547,1,31
24.558,1,31
24.568,1,30
24.578,1,27
24.587,1,26
24.597,1,23
24.609,1,23
24.617,1,23
24.627,1,22
24.638,1,22
24.646,1,20
24.658,1,19
24.667,1,18
24.678,1,18
24.687,1,21
24.697,1,24
24.708,1,28
24.718,1,32
24.728,1,32
24.738,1,32
24.746,1,30
24.757,1,25
24.767,1,24
24.777,1,25
24.789,1,24
24.797,1,24
24.808,1,22
24.817,1,15
24.826,1,13
24.837,1,12
24.847,1,11
24.857,1,14
24.867,1,19
24.877,1,21
24.888,1,24
24.898,1,24
24.908,1,22
24.918,1,22
24.927,1,22
24.938,1,21
24.947,1,21
24.957,1,19
24.968,1,16
24.977,1,14
24.987,1,8
24.996,1,5
25.007,1,6
25.017,1,5
25.027,1,6
25.038,1,10
25.048,1,10
25.058,1,13
25.068,1,14
25.077,1,14
25.088,1,15
25.097,1,16
25.107,1,16
25.117,1,16
25.129,1,16
25.137,1,16
25.147,1,17
25.164,1,18
25.172,1,18
25.178,1,18
25.187,1,18
25.197,1,17
25.207,1,16
25.217,1,13
25.227,1,12
