# T[s],gimbal_a_enable,gimbal_a_target[enc],gimbal_b_enable,gimbal_b_target[enc],gasjet
-1.134,1,0,1,0,0
-1.124,1,0,1,0,0
-1.109,1,0,1,0,0
-1.099,1,0,1,0,0
-1.093,1,0,1,0,0
-1.084,1,0,1,0,0
-1.073,1,0,1,0,0
-1.063,1,0,1,0,0
-1.054,1,0,1,0,0
-1.043,1,0,1,0,0
-1.033,1,0,1,0,0
-1.025,1,0,1,0,0
-1.015,1,0,1,0,0
-1.004,1,0,1,0,0
-0.994,1,0,1,0,0
-0.984,1,0,1,0,0
-0.974,1,0,1,0,0
-0.963,1,0,1,0,0
-0.954,1,0,1,0,0
-0.943,1,0,1,0,0
-0.935,1,0,1,0,0
-0.924,1,0,1,0,0
-0.914,1,0,1,0,0
-0.904,1,0,1,0,0
-0.894,1,0,1,0,0
-0.883,1,0,1,0,0
-0.874,1,0,1,0,0
-0.863,1,0,1,0,0
-0.853,1,0,1,0,0
-0.845,1,0,1,0,0
-0.834,1,0,1,0,0
-0.824,1,0,1,0,0
-0.814,1,0,1,0,0
-0.804,1,0,1,0,0
-0.794,1,0,1,0,0
-0.783,1,0,1,0,0
-0.773,1,0,1,0,0
-0.763,1,0,1,0,0
-0.754,1,0,1,0,0
-0.744,1,0,1,0,0
-0.734,1,0,1,0,0
-0.724,1,0,1,0,0
-0.714,1,0,1,0,0
-0.704,1,0,1,0,0
-0.695,1,0,1,0,0
-0.685,1,0,1,0,0
-0.675,1,0,1,0,0
-0.662,1,0,1,0,0
-0.654,1,0,1,0,0
-0.644,1,0,1,0,0
-0.634,1,0,1,0,0
-0.624,1,0,1,0,0
-0.614,1,0,1,0,0
-0.605,1,0,1,0,0
-0.594,1,0,1,0,0
-0.585,1,0,1,0,0
-0.574,1,0,1,0,0
-0.564,1,0,1,0,0
-0.554,1,0,1,0,0
-0.544,1,0,1,0,0
-0.533,1,0,1,0,0
-0.525,1,0,1,0,0
-0.513,1,0,1,0,0
-0.504,1,0,1,0,0
-0.494,1,0,1,0,0
-0.484,1,0,1,0,0
-0.474,1,0,1,0,0
-0.463,1,0,1,0,0
-0.454,1,0,1,0,0
-0.443,1,0,1,0,0
-0.435,1,0,1,0,0
-0.424,1,0,1,0,0
-0.415,1,0,1,0,0
-0.404,1,0,1,0,0
-0.394,1,0,1,0,0
-0.384,1,0,1,0,0
-0.374,1,0,1,0,0
-0.364,1,0,1,0,0
-0.355,1,0,1,0,0
-0.344,1,0,1,0,0
-0.334,1,0,1,0,0
-0.324,1,0,1,0,0
-0.314,1,0,1,0,0
-0.304,1,0,1,0,0
-0.294,1,0,1,0,0
-0.284,1,0,1,0,0
-0.274,1,0,1,0,0
-0.263,1,0,1,0,0
-0.254,1,0,1,0,0
-0.244,1,0,1,0,0
-0.234,1,0,1,0,0
-0.224,1,0,1,0,0
-0.214,1,0,1,0,0
-0.204,1,0,1,0,0
-0.194,1,0,1,0,0
-0.183,1,0,1,0,0
-0.175,1,0,1,0,0
-0.163,1,0,1,0,0
-0.155,1,0,1,0,0
-0.144,1,0,1,0,0
-0.134,1,0,1,0,0
-0.124,1,0,1,0,0
-0.114,1,0,1,0,0
-0.104,1,0,1,0,0
-0.093,1,0,1,0,0
-0.085,1,0,1,0,0
-0.075,1,0,1,0,0
-0.064,1,0,1,0,0
-0.054,1,0,1,0,0
-0.044,1,0,1,0,0
-0.034,1,0,1,0,0
-0.025,1,0,1,0,0
-0.013,1,0,1,0,0
-0.003,1,0,1,0,0
0.006,1,0,1,0,0
0.017,1,-2,1,4,0
0.026,1,-2,1,4,0
0.036,1,-2,1,4,0
0.046,1,-2,1,4,0
0.056,1,-2,1,4,0
0.066,1,-2,1,4,0
0.075,1,-2,1,4,0
0.085,1,-1,1,4,0
0.095,1,-2,1,4,0
0.106,1,-2,1,4,0
0.116,1,-2,1,4,0
0.126,1,-2,1,3,0
0.136,1,-2,1,3,0
0.146,1,-2,1,3,0
0.156,1,-2,1,3,0
0.166,1,-2,1,3,0
0.175,1,-2,1,3,0
0.185,1,-2,1,3,0
0.196,1,-2,1,3,0
0.206,1,-2,1,3,0
0.216,1,-2,1,3,0
0.227,1,-2,1,3,0
0.236,1,-2,1,3,0
0.246,1,-2,1,3,0
0.255,1,-2,1,3,0
0.265,1,-2,1,3,0
0.275,1,-1,1,3,0
0.286,1,-1,1,3,0
0.296,1,-1,1,3,0
0.306,1,-1,1,3,0
0.316,1,-1,1,3,0
0.326,1,-1,1,3,0
0.337,1,-1,1,3,0
0.346,1,-1,1,3,0
0.357,1,-1,1,3,0
0.366,1,-1,1,3,0
0.376,1,-1,1,3,0
0.386,1,-1,1,4,0
0.396,1,-1,1,4,0
0.407,1,-1,1,4,0
0.416,1,-1,1,4,0
0.425,1,-1,1,4,0
0.437,1,-1,1,4,0
0.446,1,-1,1,4,0
0.456,1,-1,1,4,0
0.466,1,-1,1,4,0
0.478,1,-1,1,4,0
0.492,1,-1,1,4,0
0.502,1,-1,1,3,0
0.507,1,-1,1,3,0
0.516,1,-1,1,3,0
0.526,1,-1,1,3,0
0.538,1,-1,1,4,0
0.546,1,-1,1,4,0
0.557,1,-1,1,4,0
0.566,1,-1,1,4,0
0.577,1,-1,1,4,0
0.587,1,-1,1,4,0
0.595,1,-1,1,4,0
0.610,1,-1,1,3,0
0.622,1,-1,1,3,0
0.627,1,-1,1,3,0
0.638,1,-1,1,3,0
0.646,1,-1,1,3,0
0.656,1,-1,1,3,0
0.666,1,-1,1,3,0
0.677,1,-1,1,3,0
0.687,1,-1,1,3,0
0.697,1,-1,1,3,0
0.710,1,-1,1,3,0
0.721,1,-1,1,3,0
0.726,1,-1,1,4,0
0.738,1,-3,1,5,0
0.746,1,-4,1,5,0
0.757,1,-3,1,8,0
0.766,1,-3,1,10,0
0.775,1,-2,1,12,0
0.785,1,3,1,14,0
0.797,1,7,1,17,0
0.810,1,8,1,18,1
0.820,1,11,1,20,1
0.827,1,10,1,20,1
0.836,1,9,1,20,1
0.846,1,8,1,20,1
0.855,1,7,1,19,1
0.865,1,5,1,18,1
0.875,1,6,1,18,1
0.886,1,4,1,17,1
0.896,1,3,1,17,1
0.906,1,5,1,18,2
0.916,1,5,1,19,2
0.926,1,5,1,19,2
0.937,1,8,1,20,2
0.945,1,11,1,20,2
0.959,1,12,1,20,2
0.971,1,15,1,22,2
0.977,1,17,1,23,2
0.986,1,18,1,23,2
0.996,1,20,1,24,2
1.007,1,21,1,24,0
1.016,1,22,1,24,0
1.027,1,24,1,24,0
1.038,1,25,1,25,0
1.045,1,26,1,25,0
1.057,1,27,1,25,0
1.066,1,28,1,24,0
1.076,1,29,1,25,0
1.086,1,30,1,24,0
1.097,1,32,1,23,0
1.106,1,33,1,23,1
1.117,1,35,1,23,1
1.126,1,36,1,23,1
1.137,1,37,1,23,1
1.146,1,38,1,24,1
1.156,1,39,1,24,1
1.166,1,40,1,24,1
1.176,1,39,1,24,1
1.187,1,39,1,23,1
1.196,1,37,1,24,1
1.205,1,37,1,24,0
1.215,1,35,1,25,0
1.227,1,34,1,25,0
1.236,1,32,1,25,0
1.250,1,31,1,25,0
1.263,1,28,1,25,0
1.269,1,27,1,25,0
1.276,1,26,1,24,0
1.286,1,26,1,24,0
1.297,1,26,1,23,0
1.306,1,27,1,22,1
1.317,1,28,1,21,1
1.326,1,29,1,20,1
1.338,1,30,1,19,1
1.346,1,31,1,18,1
1.356,1,31,1,18,1
1.366,1,31,1,17,1
1.375,1,32,1,17,1
1.385,1,32,1,16,1
1.397,1,32,1,16,1
1.406,1,32,1,16,1
1.416,1,31,1,16,1
1.426,1,31,1,15,1
1.437,1,31,1,14,1
1.447,1,30,1,14,1
1.456,1,30,1,14,1
1.467,1,30,1,13,1
1.480,1,31,1,13,1
1.492,1,33,1,12,1
1.500,1,35,1,12,1
1.506,1,37,1,11,1
1.516,1,38,1,10,1
1.526,1,40,1,9,1
1.537,1,42,1,9,1
1.547,1,44,1,8,1
1.559,1,45,1,8,1
1.573,1,46,1,7,1
1.580,1,47,1,7,1
1.586,1,49,1,7,1
1.596,1,49,1,7,1
1.606,1,51,1,7,1
1.616,1,53,1,7,1
1.626,1,55,1,7,1
1.637,1,57,1,6,1
1.645,1,59,1,6,1
1.657,1,61,1,5,1
1.666,1,63,1,5,1
1.677,1,64,1,4,1
1.690,1,66,1,4,1
1.701,1,68,1,3,1
1.712,1,70,1,2,0
1.717,1,73,1,2,0
1.726,1,76,1,1,0
1.736,1,79,1,1,0
1.746,1,82,1,0,0
1.756,1,85,1,0,0
1.766,1,88,1,0,0
1.776,1,90,1,0,0
1.786,1,93,1,0,0
1.797,1,95,1,0,0
1.807,1,97,1,0,0
1.815,1,99,1,0,0
1.826,1,101,1,0,0
1.838,1,103,1,0,0
1.846,1,106,1,-1,0
1.856,1,108,1,-1,0
1.866,1,111,1,-1,0
1.876,1,113,1,-2,0
1.886,1,116,1,-3,0
1.897,1,119,1,-3,0
1.906,1,122,1,-4,0
1.916,1,125,1,-4,0
1.926,1,128,1,-4,0
1.937,1,132,1,-4,0
1.946,1,135,1,-3,0
1.956,1,137,1,-3,0
1.966,1,140,1,-3,0
1.976,1,143,1,-3,0
1.985,1,146,1,-3,0
1.996,1,149,1,-3,0
2.006,1,151,1,-3,2
2.016,1,155,1,-4,2
2.026,1,158,1,-4,2
2.036,1,161,1,-5,2
2.047,1,163,1,-6,2
2.057,1,166,1,-5,2
2.065,1,169,1,-5,2
2.077,1,172,1,-5,2
2.086,1,174,1,-4,2
2.096,1,177,1,-4,2
2.106,1,180,1,-4,2
2.116,1,183,1,-3,2
2.127,1,187,1,-3,2
2.137,1,189,1,-3,2
2.145,1,193,1,-3,2
2.156,1,196,1,-3,2
2.165,1,199,1,-3,2
2.176,1,201,1,-3,2
2.186,1,204,1,-4,2
2.196,1,206,1,-5,2
2.206,1,209,1,-5,0
2.216,1,212,1,-6,0
2.226,1,214,1,-6,0
2.237,1,217,1,-6,0
2.247,1,220,1,-6,0
2.256,1,223,1,-6,0
2.266,1,226,1,-5,0
2.276,1,228,1,-5,0
2.287,1,229,1,-4,0
2.296,1,232,1,-3,0
2.307,1,234,1,-3,0
2.316,1,237,1,-3,0
2.327,1,239,1,-3,0
2.337,1,241,1,-3,0
2.348,1,242,1,-3,0
2.356,1,244,1,-3,0
2.366,1,246,1,-3,0
2.377,1,248,1,-3,0
2.386,1,250,1,-3,0
2.396,1,252,1,-3,0
2.407,1,254,1,-3,2
2.417,1,255,1,-4,2
2.425,1,256,1,-4,2
2.437,1,258,1,-5,2
2.446,1,259,1,-5,2
2.457,1,260,1,-6,2
2.466,1,261,1,-7,2
2.476,1,262,1,-7,2
2.486,1,263,1,-6,2
2.496,1,264,1,-5,2
2.506,1,265,1,-5,0
2.517,1,242,1,-2,0
2.526,1,217,1,-2,0
2.537,1,192,1,-8,0
2.546,1,172,1,-8,0
2.557,1,152,1,-13,0
2.566,1,151,1,-19,0
2.576,1,153,1,-16,0
2.587,1,145,1,-13,0
2.597,1,147,1,-11,0
2.606,1,134,1,-7,0
2.616,1,126,1,-4,0
2.626,1,118,1,0,0
2.636,1,123,1,-2,0
2.647,1,113,1,-19,0
2.657,1,114,1,-20,0
2.666,1,122,1,-20,0
2.676,1,127,1,-25,0
2.686,1,130,1,-11,0
2.697,1,137,1,9,0
2.706,1,140,1,15,0
2.716,1,147,1,18,0
2.726,1,147,1,14,0
2.737,1,147,1,2,0
2.745,1,145,1,2,0
2.757,1,140,1,-9,0
2.765,1,135,1,-9,0
2.777,1,140,1,-12,0
2.786,1,139,1,-6,0
2.796,1,140,1,-9,0
2.806,1,144,1,-2,0
2.816,1,136,1,-2,0
2.827,1,130,1,5,0
2.837,1,129,1,-2,0
2.845,1,121,1,-6,0
2.855,1,125,1,-5,0
2.866,1,136,1,-9,0
2.878,1,137,1,-11,0
2.886,1,140,1,-6,0
2.896,1,144,1,-2,0
2.906,1,149,1,0,0
2.915,1,141,1,-3,0
2.927,1,144,1,-4,0
2.936,1,140,1,-9,0
2.946,1,146,1,-11,0
2.957,1,137,1,-14,0
2.966,1,141,1,-9,0
2.976,1,136,1,-5,0
2.987,1,136,1,-1,0
2.997,1,132,1,2,0
3.005,1,135,1,6,1
3.015,1,126,1,-3,1
3.025,1,137,1,2,1
3.036,1,137,1,5,1
3.046,1,133,1,-3,1
3.056,1,138,1,-1,1
3.066,1,145,1,7,1
3.076,1,135,1,4,1
3.087,1,143,1,5,1
3.095,1,140,1,11,1
3.106,1,133,1,8,0
3.116,1,140,1,7,0
3.126,1,137,1,3,0
3.137,1,131,1,3,0
3.147,1,139,1,2,0
3.156,1,132,1,-3,0
3.166,1,135,1,6,0
3.175,1,132,1,3,0
3.185,1,126,1,-5,0
3.195,1,127,1,4,0
3.210,1,134,1,4,0
3.222,1,122,1,-4,0
3.230,1,133,1,4,0
3.236,1,134,1,3,0
3.246,1,137,1,0,0
3.256,1,138,1,6,0
3.265,1,138,1,2,0
3.275,1,138,1,7,0
3.285,1,142,1,8,0
3.296,1,139,1,1,0
3.306,1,139,1,3,0
3.316,1,140,1,3,0
3.327,1,138,1,-1,0
3.337,1,140,1,8,0
3.346,1,131,1,8,0
3.355,1,133,1,11,0
3.367,1,134,1,20,0
3.377,1,128,1,15,0
3.386,1,130,1,12,0
3.396,1,138,1,16,0
3.406,1,136,1,11,0
3.416,1,135,1,11,0
3.426,1,135,1,8,0
3.437,1,138,1,12,0
3.445,1,140,1,13,0
3.455,1,145,1,16,0
3.466,1,143,1,11,0
3.476,1,149,1,21,0
3.486,1,139,1,10,0
3.496,1,138,1,11,0
3.506,1,133,1,15,0
3.515,1,135,1,16,0
3.525,1,135,1,15,0
3.536,1,139,1,21,0
3.546,1,134,1,19,0
3.557,1,136,1,17,0
3.566,1,131,1,12,0
3.576,1,132,1,13,0
3.586,1,136,1,18,0
3.596,1,137,1,15,0
3.607,1,134,1,13,0
3.615,1,142,1,19,0
3.625,1,136,1,8,0
3.636,1,138,1,13,0
3.646,1,135,1,10,0
3.657,1,138,1,12,0
3.667,1,133,1,17,0
3.676,1,131,1,22,0
3.686,1,131,1,22,0
3.696,1,128,1,23,0
3.707,1,124,1,23,2
3.715,1,124,1,21,2
3.726,1,127,1,23,2
3.736,1,125,1,17,2
3.746,1,129,1,20,2
3.756,1,128,1,19,2
3.766,1,136,1,18,2
3.776,1,128,1,16,2
3.785,1,127,1,16,2
3.797,1,129,1,16,2
3.806,1,129,1,14,0
3.816,1,128,1,19,0
3.828,1,134,1,12,0
3.840,1,127,1,9,0
3.853,1,136,1,18,0
3.856,1,131,1,8,0
3.866,1,124,1,1,0
3.875,1,129,1,21,0
3.885,1,130,1,7,0
3.896,1,127,1,9,0
3.906,1,130,1,24,0
3.916,1,124,1,14,0
3.927,1,126,1,16,0
3.937,1,127,1,32,0
3.946,1,108,1,18,0
3.955,1,123,1,22,0
3.969,1,126,1,29,0
3.982,1,116,1,22,0
3.987,1,127,1,22,0
3.996,1,130,1,23,0
4.007,1,120,1,21,0
4.016,1,127,1,19,0
4.026,1,131,1,14,0
4.037,1,127,1,13,0
4.046,1,142,1,16,0
4.057,1,133,1,8,0
4.066,1,133,1,17,0
4.076,1,140,1,12,0
4.087,1,128,1,13,0
4.096,1,131,1,15,0
4.106,1,133,1,9,1
4.116,1,127,1,9,1
4.126,1,123,1,12,1
4.136,1,124,1,6,1
4.146,1,111,1,8,1
4.156,1,118,1,12,1
4.166,1,120,1,8,1
4.176,1,118,1,11,1
4.186,1,124,1,12,1
4.200,1,133,1,6,1
4.213,1,129,1,8,0
4.223,1,137,1,6,0
4.227,1,141,1,7,0
4.237,1,134,1,3,0
4.246,1,136,1,2,0
4.256,1,130,1,-1,0
4.266,1,124,1,3,0
4.276,1,123,1,1,0
4.286,1,128,1,3,0
4.295,1,123,1,7,0
4.306,1,128,1,8,0
4.317,1,121,1,6,0
4.327,1,114,1,6,0
4.336,1,111,1,11,0
4.350,1,113,1,7,0
4.360,1,111,1,12,0
4.369,1,115,1,7,0
4.376,1,127,1,5,0
4.386,1,127,1,2,0
4.397,1,123,1,5,0
4.406,1,125,1,-2,0
4.416,1,124,1,2,0
4.426,1,118,1,3,0
4.436,1,125,1,2,0
4.446,1,123,1,2,0
4.456,1,123,1,7,0
4.466,1,124,1,6,0
4.477,1,114,1,1,0
4.485,1,116,1,11,0
4.501,1,114,1,6,0
4.511,1,115,1,9,0
4.517,1,115,1,7,0
4.526,1,121,1,12,0
4.536,1,112,1,6,0
4.546,1,119,1,6,0
4.557,1,113,1,5,0
4.566,1,117,1,9,0
4.577,1,119,1,7,0
4.587,1,114,1,0,0
4.596,1,114,1,13,0
4.606,1,125,1,4,0
4.616,1,122,1,8,0
4.627,1,125,1,13,0
4.636,1,132,1,13,0
4.647,1,121,1,6,0
4.655,1,120,1,11,0
4.666,1,123,1,3,0
4.677,1,113,1,3,0
4.686,1,119,1,9,0
4.696,1,126,1,2,0
4.706,1,116,1,8,0
4.716,1,113,1,9,0
4.726,1,122,1,4,0
4.737,1,118,1,6,0
4.745,1,119,1,12,0
4.756,1,123,1,2,0
4.766,1,123,1,7,0
4.776,1,122,1,12,0
4.787,1,120,1,5,0
4.796,1,116,1,5,0
4.807,1,119,1,10,0
4.816,1,119,1,2,0
4.825,1,124,1,5,0
4.836,1,120,1,0,0
4.846,1,126,1,0,0
4.856,1,127,1,6,0
4.866,1,126,1,11,0
4.876,1,122,1,8,0
4.886,1,126,1,14,0
4.896,1,116,1,18,0
4.905,1,114,1,13,0
4.917,1,118,1,10,0
4.926,1,115,1,13,0
4.937,1,119,1,16,0
4.948,1,124,1,18,0
4.962,1,121,1,12,0
4.969,1,119,1,17,0
4.976,1,118,1,7,0
4.987,1,117,1,9,0
4.996,1,119,1,0,0
5.007,1,124,1,-2,0
5.017,1,123,1,-7,0
5.027,1,125,1,-7,0
5.037,1,114,1,-12,0
5.046,1,117,1,-15,0
5.056,1,113,1,-13,0
5.066,1,116,1,-15,0
5.076,1,110,1,-16,0
5.086,1,116,1,-19,0
5.096,1,111,1,-17,0
5.106,1,112,1,-16,0
5.118,1,105,1,-18,0
5.126,1,108,1,-18,0
5.136,1,108,1,-16,0
5.146,1,108,1,-19,0
5.156,1,103,1,-22,0
5.166,1,105,1,-19,0
5.176,1,101,1,-21,0
5.186,1,104,1,-21,0
5.196,1,105,1,-21,0
5.206,1,111,1,-24,2
5.216,1,114,1,-22,2
5.226,1,121,1,-20,2
5.237,1,115,1,-24,2
5.247,1,112,1,-22,2
5.256,1,108,1,-18,2
5.267,1,106,1,-25,2
5.277,1,106,1,-27,2
5.286,1,105,1,-22,2
5.296,1,107,1,-23,2
5.306,1,106,1,-26,0
5.316,1,105,1,-21,0
5.326,1,103,1,-21,0
5.337,1,100,1,-25,0
5.346,1,94,1,-26,0
5.358,1,105,1,-25,0
5.366,1,101,1,-25,0
5.376,1,101,1,-23,0
5.386,1,111,1,-21,0
5.396,1,112,1,-22,0
5.407,1,110,1,-15,0
5.415,1,113,1,-25,0
5.425,1,116,1,-20,0
5.436,1,115,1,-20,0
5.446,1,119,1,-19,0
5.456,1,115,1,-19,0
5.466,1,120,1,-10,0
5.476,1,116,1,-12,0
5.486,1,112,1,-14,0
5.496,1,112,1,-12,0
5.505,1,113,1,-15,0
5.515,1,105,1,-16,0
5.526,1,111,1,-12,0
5.536,1,113,1,-12,0
5.546,1,114,1,-14,0
5.556,1,112,1,-16,0
5.566,1,116,1,-21,0
5.577,1,117,1,-28,0
5.586,1,120,1,-27,0
5.595,1,112,1,-25,0
5.606,1,116,1,-23,0
5.617,1,114,1,-15,0
5.627,1,107,1,-16,0
5.636,1,112,1,-12,0
5.646,1,115,1,-18,0
5.656,1,114,1,-16,0
5.667,1,116,1,-21,0
5.675,1,117,1,-15,0
5.685,1,106,1,-19,0
5.696,1,104,1,-18,0
5.706,1,105,1,-17,2
5.716,1,103,1,-17,2
5.726,1,109,1,-16,2
5.736,1,108,1,-13,2
5.747,1,114,1,-8,2
5.757,1,110,1,-12,2
5.767,1,112,1,-7,2
5.775,1,108,1,-8,2
5.786,1,113,1,-11,2
5.796,1,111,1,-10,2
5.806,1,119,1,-5,0
5.816,1,115,1,-8,0
5.826,1,119,1,-8,0
5.836,1,117,1,-9,0
5.847,1,110,1,-16,0
5.855,1,109,1,-18,0
5.866,1,114,1,-16,0
5.876,1,116,1,-14,0
5.886,1,116,1,-14,0
5.896,1,123,1,-9,0
5.906,1,120,1,-11,0
5.916,1,114,1,-14,0
5.926,1,112,1,-14,0
5.937,1,119,1,-15,0
5.947,1,124,1,-14,0
5.957,1,125,1,-13,0
5.966,1,131,1,-10,0
5.976,1,131,1,-13,0
5.986,1,121,1,-15,0
5.996,1,110,1,-16,0
6.007,1,113,1,-11,0
6.016,1,114,1,-14,0
6.026,1,118,1,-14,0
6.043,1,119,1,-5,0
6.051,1,123,1,-8,0
6.057,1,118,1,-10,0
6.066,1,116,1,-9,0
6.076,1,117,1,-5,0
6.086,1,126,1,-7,0
6.097,1,130,1,-6,0
6.106,1,135,1,-6,0
6.115,1,136,1,-6,0
6.126,1,128,1,-9,0
6.136,1,123,1,-9,0
6.146,1,114,1,-13,0
6.156,1,112,1,-13,0
6.166,1,117,1,-9,0
6.177,1,119,1,-13,0
6.186,1,122,1,-15,0
6.197,1,125,1,-9,0
6.205,1,118,1,-10,2
6.217,1,121,1,-12,2
6.230,1,116,1,-9,2
6.241,1,113,1,-7,2
6.246,1,128,1,-7,2
6.256,1,134,1,-8,2
6.267,1,128,1,-5,2
6.277,1,134,1,-8,2
6.287,1,132,1,-4,2
6.295,1,123,1,-5,2
6.306,1,124,1,-7,0
6.317,1,114,1,-6,0
6.326,1,118,1,3,0
6.336,1,126,1,-1,0
6.346,1,117,1,-7,0
6.356,1,122,1,0,0
6.366,1,132,1,-3,0
6.375,1,124,1,-12,0
6.387,1,123,1,-8,0
6.396,1,120,1,-12,0
6.408,1,115,1,-14,0
6.416,1,117,1,-14,0
6.428,1,115,1,-14,0
6.440,1,102,1,-14,0
6.448,1,124,1,-5,0
6.457,1,121,1,-8,0
6.465,1,117,1,-4,0
6.477,1,124,1,3,0
6.486,1,127,1,-7,0
6.496,1,124,1,6,0
6.506,1,127,1,7,0
6.516,1,118,1,-2,0
6.526,1,123,1,5,0
6.537,1,129,1,2,0
6.545,1,117,1,-14,0
6.557,1,121,1,-10,0
6.566,1,123,1,-7,0
6.576,1,121,1,-16,0
6.586,1,118,1,-12,0
6.596,1,117,1,-6,0
6.607,1,115,1,-11,2
6.617,1,119,1,-11,2
6.627,1,107,1,-7,2
6.636,1,114,1,-5,2
6.646,1,119,1,-2,2
6.656,1,111,1,-6,2
6.666,1,128,1,3,2
6.676,1,129,1,-3,2
6.686,1,125,1,-1,2
6.696,1,125,1,-2,2
6.705,1,126,1,-2,2
6.721,1,113,1,0,2
6.734,1,120,1,4,2
6.740,1,113,1,-1,2
6.746,1,117,1,4,2
6.756,1,121,1,3,2
6.766,1,117,1,-11,2
6.779,1,117,1,-16,2
6.788,1,119,1,-16,2
6.796,1,113,1,-20,2
6.805,1,121,1,-9,0
6.816,1,119,1,-7,0
6.828,1,126,1,1,0
6.837,1,125,1,-2,0
6.848,1,130,1,-5,0
6.861,1,129,1,-16,0
6.866,1,132,1,-12,0
6.876,1,120,1,-18,0
6.887,1,127,1,-15,0
6.899,1,115,1,-15,0
6.907,1,113,1,-12,0
6.916,1,117,1,-12,0
6.926,1,113,1,-12,0
6.937,1,114,1,-7,0
6.950,1,121,1,-7,0
6.958,1,112,1,-5,0
6.966,1,107,1,-5,0
6.975,1,117,1,-11,0
6.986,1,114,1,-8,0
6.997,1,118,1,-14,0
7.006,1,124,1,-16,0
7.016,1,124,1,-10,0
7.026,1,126,1,-5,0
7.037,1,126,1,-8,0
7.047,1,116,1,-4,0
7.057,1,124,1,2,0
7.066,1,123,1,-6,0
7.076,1,115,1,-9,0
7.086,1,114,1,-5,0
7.096,1,115,1,-10,0
7.106,1,107,1,-13,0
7.116,1,116,1,-5,0
7.126,1,107,1,-14,0
7.136,1,112,1,-18,0
7.147,1,124,1,-15,0
7.155,1,113,1,-17,0
7.167,1,114,1,-17,0
7.176,1,123,1,-12,0
7.186,1,109,1,-8,0
7.196,1,113,1,-3,0
7.206,1,122,1,-6,0
7.216,1,112,1,-6,0
7.226,1,123,1,-1,0
7.237,1,125,1,-8,0
7.246,1,111,1,-3,0
7.256,1,119,1,-4,0
7.266,1,110,1,-12,0
7.276,1,100,1,-6,0
7.286,1,113,1,0,0
7.296,1,113,1,-9,0
7.306,1,112,1,4,0
7.315,1,124,1,5,0
7.325,1,118,1,-4,0
7.337,1,118,1,1,0
7.346,1,120,1,-5,0
7.356,1,117,1,-14,0
7.366,1,125,1,-6,0
7.376,1,120,1,-7,0
7.387,1,117,1,-13,0
7.396,1,125,1,-9,0
7.408,1,115,1,-2,0
7.415,1,111,1,-11,0
7.426,1,123,1,-12,0
7.436,1,114,1,-7,0
7.446,1,116,1,-6,0
7.456,1,120,1,-13,0
7.466,1,111,1,-5,0
7.476,1,112,1,-3,0
7.485,1,113,1,-7,0
7.497,1,105,1,1,0
7.506,1,117,1,18,2
7.516,1,117,1,8,2
7.526,1,109,1,9,2
7.537,1,124,1,20,2
7.546,1,115,1,-1,2
7.557,1,107,1,-17,2
7.566,1,120,1,-12,2
7.576,1,118,1,-16,2
7.587,1,118,1,-20,2
7.596,1,131,1,-6,2
7.607,1,118,1,-12,2
7.616,1,122,1,-13,2
7.626,1,126,1,-8,2
7.637,1,111,1,-13,2
7.646,1,119,1,-12,2
7.656,1,128,1,-4,2
7.667,1,116,1,-1,2
7.677,1,125,1,5,2
7.686,1,126,1,0,2
7.696,1,113,1,2,2
7.706,1,118,1,4,0
7.717,1,118,1,1,0
7.726,1,111,1,2,0
7.737,1,124,1,0,0
7.746,1,117,1,-8,0
7.755,1,113,1,-4,0
7.766,1,127,1,6,0
7.776,1,125,1,-4,0
7.786,1,120,1,4,0
7.796,1,129,1,13,0
7.806,1,129,1,-1,0
7.816,1,116,1,-13,0
7.827,1,124,1,-12,0
7.837,1,120,1,-16,0
7.845,1,122,1,-16,0
7.856,1,123,1,-12,0
7.866,1,120,1,-6,0
7.876,1,120,1,-2,0
7.886,1,121,1,-2,0
7.896,1,116,1,-2,0
7.906,1,124,1,3,0
7.917,1,131,1,-1,0
7.926,1,130,1,-1,0
7.937,1,129,1,0,0
7.946,1,134,1,-3,0
7.956,1,131,1,1,0
7.966,1,131,1,5,0
7.976,1,124,1,0,0
7.986,1,126,1,5,0
7.996,1,130,1,17,0
8.005,1,123,1,10,0
8.015,1,117,1,10,0
8.027,1,124,1,14,0
8.038,1,120,1,3,0
8.046,1,118,1,-11,0
8.056,1,127,1,-6,0
8.066,1,132,1,-12,0
8.076,1,129,1,-14,0
8.089,1,137,1,-5,0
8.103,1,129,1,-5,0
8.110,1,123,1,-10,2
8.117,1,124,1,-5,2
8.126,1,120,1,-2,2
8.136,1,122,1,-5,2
8.148,1,127,1,-5,2
8.162,1,125,1,-1,2
8.169,1,132,1,-2,2
8.176,1,133,1,-4,2
8.185,1,126,1,-2,2
8.197,1,132,1,4,2
8.206,1,128,1,-1,0
8.216,1,116,1,5,0
8.228,1,120,1,13,0
8.241,1,111,1,1,0
8.246,1,107,1,6,0
8.256,1,116,1,17,0
8.267,1,117,1,6,0
8.276,1,119,1,0,0
8.286,1,127,1,8,0
8.296,1,121,1,-8,0
8.306,1,117,1,-18,0
8.316,1,120,1,-11,0
8.326,1,118,1,-17,0
8.337,1,121,1,-17,0
8.346,1,129,1,-12,0
8.357,1,127,1,-4,0
8.367,1,131,1,-8,0
8.377,1,131,1,-6,0
8.386,1,120,1,-4,0
